customer_id,health_score,risk_segment,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-101558,5.0,High Risk (Critical),3,21.5,8.6,78,29,2,41.6,0,1.0
CUST-101559,9.5,High Risk (Critical),11,28.2,21.6,131,18,1,45.4,1,1.0
CUST-101560,73.5,Low Risk (Healthy),24,91.6,60.5,4537,34,2,15.9,0,4.0
CUST-101561,84.0,Low Risk (Healthy),26,82.0,71.5,28,33,1,10.4,0,5.0
CUST-101562,7.2,High Risk (Critical),9,34.7,9.6,111,13,1,57.3,1,1.0
CUST-101563,81.2,Low Risk (Healthy),25,78.6,71.5,53,34,1,13.6,0,5.0
CUST-101564,5.0,High Risk (Critical),2,35.0,4.9,97,25,1,43.7,1,1.0
CUST-101565,8.6,High Risk (Critical),6,13.4,20.8,103,26,1,43.5,0,1.0
CUST-101566,18.2,High Risk (Critical),3,22.8,6.0,90,3,2,21.0,0,3.0
CUST-101567,79.5,Low Risk (Healthy),28,90.4,55.0,3245,29,1,15.9,0,3.5
CUST-101568,68.7,Medium Risk (Warning),25,72.7,109.6,4384,43,2,19.6,0,4.0
CUST-101569,81.0,Low Risk (Healthy),28,75.4,92.4,76,3,0,0.0,0,3.5
CUST-101570,42.2,High Risk (Critical),7,39.5,4.6,63,20,0,0.0,0,3.5
CUST-101571,5.0,High Risk (Critical),7,32.8,11.7,85,30,4,60.3,0,1.0
CUST-101572,73.4,Low Risk (Healthy),18,87.0,98.3,105,10,1,21.2,0,5.0
CUST-101573,23.6,High Risk (Critical),12,12.4,21.0,50,12,1,32.9,0,2.0
CUST-101574,49.1,Medium Risk (Warning),13,35.8,21.5,147,17,0,0.0,0,3.5
CUST-101575,74.3,Low Risk (Healthy),29,72.1,40.2,25,27,1,23.7,0,3.5
CUST-101576,5.0,High Risk (Critical),3,38.9,17.4,85,23,2,59.1,1,1.0
CUST-101577,12.9,High Risk (Critical),14,16.3,11.8,23,43,2,69.6,0,1.0
CUST-101578,76.6,Low Risk (Healthy),23,83.3,57.0,684,9,2,8.4,0,5.0
CUST-101579,5.2,High Risk (Critical),12,17.7,9.8,33,5,2,32.8,1,1.0
CUST-101580,73.6,Low Risk (Healthy),26,65.0,66.5,78,7,1,4.9,0,4.0
CUST-101581,58.7,Medium Risk (Warning),19,63.6,101.1,139,12,2,13.8,0,4.0
CUST-101582,17.1,High Risk (Critical),10,30.8,21.2,147,42,1,60.1,0,1.0
CUST-101583,54.1,Medium Risk (Warning),15,65.0,52.6,841,16,1,19.4,0,3.5
CUST-101584,23.1,High Risk (Critical),11,20.0,20.9,45,1,2,12.2,0,2.0
CUST-101585,13.1,High Risk (Critical),2,14.8,12.2,107,24,2,31.8,0,3.0
CUST-101586,8.9,High Risk (Critical),8,10.6,17.4,123,5,1,23.6,1,2.0
CUST-101587,15.1,High Risk (Critical),6,21.7,18.1,50,30,2,27.3,0,2.0
CUST-101588,81.5,Low Risk (Healthy),25,90.6,96.3,7318,26,0,0.0,0,3.5
CUST-101589,7.3,High Risk (Critical),9,44.2,19.2,8,21,3,15.4,1,1.0
CUST-101590,65.7,Medium Risk (Warning),16,89.7,85.6,0,44,1,20.2,0,4.0
CUST-101591,74.9,Low Risk (Healthy),26,87.0,109.7,5485,8,1,22.7,0,3.5
CUST-101592,15.1,High Risk (Critical),4,40.9,13.0,51,17,1,52.2,1,3.0
CUST-101593,68.4,Medium Risk (Warning),20,68.7,98.7,3257,20,2,6.8,0,5.0
CUST-101594,77.6,Low Risk (Healthy),19,93.0,63.5,32,25,1,13.0,0,5.0
CUST-101595,54.4,Medium Risk (Warning),19,53.5,66.1,38,24,2,23.7,0,4.0
CUST-101596,38.8,High Risk (Critical),14,37.4,8.1,19,16,1,40.7,0,3.0
CUST-101597,11.6,High Risk (Critical),9,12.4,8.1,77,25,2,65.3,0,2.0
CUST-101598,73.7,Low Risk (Healthy),27,55.6,68.8,125,15,0,0.0,0,3.5
CUST-101599,68.6,Medium Risk (Warning),21,86.1,62.0,9,1,1,17.9,0,3.5
CUST-101600,18.9,High Risk (Critical),6,17.1,16.9,62,4,1,17.6,0,2.0
CUST-101601,64.7,Medium Risk (Warning),18,65.8,84.0,6300,4,0,0.0,0,3.5
CUST-101602,8.2,High Risk (Critical),2,32.0,10.3,73,26,2,16.2,0,1.0
CUST-101603,21.9,High Risk (Critical),14,38.9,9.9,135,43,1,51.5,1,2.0
CUST-101604,82.5,Low Risk (Healthy),29,76.1,50.1,76,34,0,0.0,0,3.5
CUST-101605,34.2,High Risk (Critical),3,30.8,22.0,27,3,0,0.0,0,3.5
CUST-101606,23.6,High Risk (Critical),5,38.6,19.6,137,0,2,36.9,0,3.0
CUST-101607,81.2,Low Risk (Healthy),29,71.7,43.2,67,8,0,0.0,0,3.5
CUST-101608,70.9,Low Risk (Healthy),20,82.5,92.4,3603,38,2,19.9,0,5.0
CUST-101609,13.7,High Risk (Critical),9,22.8,7.0,50,1,2,25.4,0,1.0
CUST-101610,21.2,High Risk (Critical),11,35.0,5.2,120,28,1,15.4,1,2.0
CUST-101611,13.9,High Risk (Critical),13,27.1,6.8,58,45,4,60.9,0,2.0
CUST-101612,5.0,High Risk (Critical),1,43.1,15.0,117,4,4,48.4,1,1.0
CUST-101613,25.7,High Risk (Critical),12,34.1,7.0,49,16,2,35.9,0,2.0
CUST-101614,24.4,High Risk (Critical),14,33.2,8.1,23,6,2,17.5,0,1.0
CUST-101615,5.0,High Risk (Critical),13,13.0,19.3,63,18,2,50.5,1,1.0
CUST-101616,74.3,Low Risk (Healthy),23,75.3,40.2,113,11,0,0.0,0,3.5
CUST-101617,14.0,High Risk (Critical),5,26.9,19.4,143,14,1,38.1,1,3.0
CUST-101618,15.4,High Risk (Critical),9,34.5,16.6,127,35,6,65.3,0,3.0
CUST-101619,62.7,Medium Risk (Warning),27,66.9,76.7,88,16,4,10.8,0,4.0
CUST-101620,31.8,High Risk (Critical),13,27.5,7.0,103,7,1,62.2,0,3.0
CUST-101621,5.0,High Risk (Critical),1,16.3,20.6,2,18,4,60.5,1,3.0
CUST-101622,69.3,Medium Risk (Warning),24,54.5,46.8,123,18,0,0.0,0,3.5
CUST-101623,69.1,Medium Risk (Warning),21,67.1,104.3,96,25,0,0.0,0,3.5
CUST-101624,74.1,Low Risk (Healthy),28,52.7,28.1,505,19,0,0.0,0,3.5
CUST-101625,53.8,Medium Risk (Warning),16,51.2,82.1,73,19,1,23.5,0,4.0
CUST-101626,24.2,High Risk (Critical),4,21.4,13.4,148,41,1,12.8,0,3.0
CUST-101627,68.5,Medium Risk (Warning),26,54.0,42.2,47,4,1,18.9,0,4.0
CUST-101628,15.8,High Risk (Critical),3,21.6,19.8,4,38,2,37.6,0,3.0
CUST-101629,73.5,Low Risk (Healthy),17,88.3,25.8,93,4,1,13.2,0,5.0
CUST-101630,5.0,High Risk (Critical),5,22.9,21.7,25,6,1,23.5,1,1.0
CUST-101631,60.5,Medium Risk (Warning),16,60.7,89.2,65,22,0,0.0,0,3.5
CUST-101632,20.1,High Risk (Critical),3,40.7,18.3,49,7,1,32.7,0,2.0
CUST-101633,21.9,High Risk (Critical),13,31.1,7.9,93,41,2,70.3,0,2.0
CUST-101634,5.0,High Risk (Critical),2,23.1,15.2,111,3,3,33.9,1,3.0
CUST-101635,18.2,High Risk (Critical),3,28.7,6.4,8,18,2,35.3,0,3.0
CUST-101636,60.4,Medium Risk (Warning),17,63.7,41.5,51,3,1,10.9,0,4.0
CUST-101637,69.9,Medium Risk (Warning),29,67.5,88.6,53,33,3,8.3,0,4.0
CUST-101638,57.2,Medium Risk (Warning),21,53.0,66.6,5061,38,2,22.0,0,4.0
CUST-101639,5.0,High Risk (Critical),4,18.1,16.7,120,25,1,34.5,1,1.0
CUST-101640,39.4,High Risk (Critical),11,12.5,13.7,4,31,0,0.0,0,3.5
CUST-101641,70.7,Low Risk (Healthy),18,69.8,85.6,5564,30,1,2.1,0,5.0
CUST-101642,73.8,Low Risk (Healthy),27,55.9,63.6,3752,31,0,0.0,0,3.5
CUST-101643,26.8,High Risk (Critical),10,28.4,13.9,123,45,2,40.4,0,3.0
CUST-101644,66.1,Medium Risk (Warning),24,62.0,56.3,32,19,3,19.9,0,5.0
CUST-101645,25.7,High Risk (Critical),6,31.0,10.9,10,7,2,12.6,0,3.0
CUST-101646,67.8,Medium Risk (Warning),23,71.8,99.9,6593,45,2,3.4,0,4.0
CUST-101647,67.8,Medium Risk (Warning),26,71.6,96.9,63,9,2,11.0,0,3.5
CUST-101648,19.9,High Risk (Critical),6,39.8,21.9,42,4,1,64.1,0,2.0
CUST-101649,17.9,High Risk (Critical),1,25.5,10.0,68,8,1,41.0,0,3.0
CUST-101650,22.9,High Risk (Critical),12,42.7,6.6,68,29,3,15.6,1,3.0
CUST-101651,5.0,High Risk (Critical),2,19.1,20.0,51,1,1,56.2,0,1.0
CUST-101652,75.0,Low Risk (Healthy),27,59.9,99.3,6951,21,0,0.0,0,3.5
CUST-101653,68.1,Medium Risk (Warning),25,56.2,52.9,1322,35,1,16.8,0,4.0
CUST-101654,75.7,Low Risk (Healthy),23,80.2,110.0,4950,22,0,0.0,0,3.5
CUST-101655,76.0,Low Risk (Healthy),23,81.2,44.0,29,4,0,0.0,0,3.5
CUST-101656,18.8,High Risk (Critical),1,21.1,12.9,135,7,1,22.8,0,3.0
CUST-101657,76.0,Low Risk (Healthy),29,60.2,77.7,6216,13,1,5.8,0,4.0
CUST-101658,42.5,High Risk (Critical),9,31.8,12.3,139,31,0,0.0,0,3.5
CUST-101659,6.9,High Risk (Critical),1,36.5,18.1,25,15,2,27.4,0,1.0
CUST-101660,5.0,High Risk (Critical),2,32.5,5.4,65,11,5,28.8,0,1.0
CUST-101661,34.6,High Risk (Critical),6,18.8,13.6,16,41,0,0.0,0,3.5
CUST-101662,68.2,Medium Risk (Warning),25,59.1,106.2,101,15,1,22.7,0,4.0
CUST-101663,13.8,High Risk (Critical),4,41.2,8.8,138,28,2,31.5,1,3.0
CUST-101664,78.0,Low Risk (Healthy),23,87.8,61.3,4168,42,0,0.0,0,3.5
CUST-101665,11.6,High Risk (Critical),3,19.8,5.6,123,29,2,67.0,0,3.0
CUST-101666,70.2,Low Risk (Healthy),17,88.6,88.9,58,21,0,0.0,0,3.5
CUST-101667,76.2,Low Risk (Healthy),22,86.3,75.3,4292,26,0,0.0,0,3.5
CUST-101668,70.3,Low Risk (Healthy),27,50.2,84.4,66,23,1,6.1,0,4.0
CUST-101669,71.0,Low Risk (Healthy),25,62.3,72.0,144,14,1,8.1,0,4.0
CUST-101670,78.7,Low Risk (Healthy),25,81.3,52.6,109,31,0,0.0,0,3.5
CUST-101671,63.9,Medium Risk (Warning),21,71.8,104.2,2709,33,2,13.4,0,4.0
CUST-101672,5.0,High Risk (Critical),3,21.3,18.9,1,17,3,33.1,1,2.0
CUST-101673,58.5,Medium Risk (Warning),17,89.0,46.5,64,2,3,22.6,0,4.0
CUST-101674,74.2,Low Risk (Healthy),23,75.0,89.1,3118,6,0,0.0,0,3.5
CUST-101675,5.0,High Risk (Critical),8,22.9,16.4,52,43,2,38.4,1,1.0
CUST-101676,28.5,High Risk (Critical),6,43.4,6.7,104,7,1,52.0,0,3.0
CUST-101677,5.0,High Risk (Critical),6,19.5,9.2,18,31,3,71.6,1,2.0
CUST-101678,69.5,Medium Risk (Warning),25,56.7,71.5,1358,0,1,6.9,0,4.0
CUST-101679,74.7,Low Risk (Healthy),23,92.3,105.4,1370,36,1,4.9,0,3.5
CUST-101680,80.4,Low Risk (Healthy),27,83.8,73.7,4348,22,1,6.3,0,4.0
CUST-101681,70.4,Low Risk (Healthy),29,64.3,32.8,2296,12,2,4.1,0,3.5
CUST-101682,5.0,High Risk (Critical),5,33.1,19.7,118,5,2,28.8,1,1.0
CUST-101683,7.8,High Risk (Critical),2,21.2,10.1,104,40,3,57.7,0,3.0
CUST-101684,61.5,Medium Risk (Warning),23,69.0,58.7,78,39,2,23.3,0,3.5
CUST-101685,14.1,High Risk (Critical),8,43.7,5.8,135,7,3,29.2,0,1.0
CUST-101686,73.3,Low Risk (Healthy),18,78.7,42.2,844,14,1,2.7,0,5.0
CUST-101687,78.5,Low Risk (Healthy),29,62.7,97.7,5862,31,0,0.0,0,3.5
CUST-101688,5.0,High Risk (Critical),10,13.6,9.2,64,25,4,53.6,1,1.0
CUST-101689,66.3,Medium Risk (Warning),24,63.1,90.6,48,26,2,4.8,0,4.0
CUST-101690,64.4,Medium Risk (Warning),19,60.1,50.2,3263,14,0,0.0,0,3.5
CUST-101691,5.0,High Risk (Critical),7,16.4,12.6,53,21,5,21.8,0,1.0
CUST-101692,5.0,High Risk (Critical),3,26.0,12.2,144,26,3,66.4,0,1.0
CUST-101693,20.9,High Risk (Critical),12,36.0,15.3,17,28,1,31.1,1,2.0
CUST-101694,80.0,Low Risk (Healthy),27,76.5,40.5,139,30,0,0.0,0,3.5
CUST-101695,16.7,High Risk (Critical),1,33.0,9.7,9,35,1,20.5,0,2.0
CUST-101696,62.0,Medium Risk (Warning),16,83.4,64.2,12,44,2,3.2,0,4.0
CUST-101697,78.2,Low Risk (Healthy),29,84.1,36.0,9,5,2,13.4,0,4.0
CUST-101698,5.2,High Risk (Critical),5,18.5,7.9,76,19,4,70.7,1,3.0
CUST-101699,69.6,Medium Risk (Warning),18,81.9,67.0,4623,42,0,0.0,0,3.5
CUST-101700,60.3,Medium Risk (Warning),17,74.5,38.4,136,32,1,13.7,0,3.5
CUST-101701,14.2,High Risk (Critical),8,34.9,11.0,55,31,1,71.7,0,1.0
CUST-101702,59.3,Medium Risk (Warning),21,51.8,105.5,132,39,1,9.9,0,3.5
CUST-101703,5.0,High Risk (Critical),1,27.2,13.2,25,34,1,71.5,1,3.0
CUST-101704,22.8,High Risk (Critical),13,41.7,20.1,146,2,3,58.1,1,3.0
CUST-101705,66.0,Medium Risk (Warning),15,83.4,102.7,2464,3,0,0.0,0,3.5
CUST-101706,5.7,High Risk (Critical),4,11.4,11.9,19,13,2,24.1,1,3.0
CUST-101707,68.9,Medium Risk (Warning),21,66.3,47.0,37,38,0,0.0,0,3.5
CUST-101708,72.0,Low Risk (Healthy),17,78.7,38.0,59,34,1,2.2,0,5.0
CUST-101709,5.0,High Risk (Critical),5,25.7,21.3,132,23,3,39.9,1,2.0
CUST-101710,21.6,High Risk (Critical),13,37.6,18.3,124,2,2,70.6,1,3.0
CUST-101711,83.3,Low Risk (Healthy),22,94.9,30.0,1740,43,1,4.4,0,5.0
CUST-101712,67.7,Medium Risk (Warning),15,74.2,45.0,3375,26,1,4.7,0,5.0
CUST-101713,5.0,High Risk (Critical),7,17.6,10.0,116,18,4,28.3,1,2.0
CUST-101714,9.6,High Risk (Critical),8,28.5,15.5,117,36,2,60.6,0,1.0
CUST-101715,17.1,High Risk (Critical),13,12.9,11.9,83,12,1,64.6,1,3.0
CUST-101716,72.0,Low Risk (Healthy),19,90.8,106.6,55,37,1,4.2,0,4.0
CUST-101717,61.9,Medium Risk (Warning),16,75.5,35.9,1400,2,1,17.0,0,4.0
CUST-101718,5.0,High Risk (Critical),8,21.7,17.0,24,43,2,60.3,1,1.0
CUST-101719,40.0,High Risk (Critical),6,36.6,19.4,18,38,0,0.0,0,3.5
CUST-101720,62.0,Medium Risk (Warning),16,68.1,46.4,1624,39,2,14.0,0,5.0
CUST-101721,15.5,High Risk (Critical),14,12.9,17.8,128,19,6,58.1,0,3.0
CUST-101722,83.1,Low Risk (Healthy),26,91.6,89.1,980,17,0,0.0,0,3.5
CUST-101723,10.8,High Risk (Critical),7,34.5,8.1,61,18,3,22.7,0,1.0
CUST-101724,24.8,High Risk (Critical),11,33.6,5.8,4,33,2,31.3,0,2.0
CUST-101725,21.8,High Risk (Critical),9,26.8,18.4,90,44,1,50.2,0,2.0
CUST-101726,17.9,High Risk (Critical),14,20.3,12.2,112,29,2,39.1,0,1.0
CUST-101727,34.2,High Risk (Critical),9,32.5,7.2,20,39,1,12.3,0,3.0
CUST-101728,71.8,Low Risk (Healthy),23,57.6,60.9,128,31,1,17.5,0,5.0
CUST-101729,5.0,High Risk (Critical),3,12.3,20.0,86,36,6,37.5,1,2.0
CUST-101730,61.3,Medium Risk (Warning),15,71.4,32.6,33,9,2,17.1,0,5.0
CUST-101731,11.6,High Risk (Critical),8,24.0,6.8,60,39,1,66.0,0,1.0
CUST-101732,24.6,High Risk (Critical),14,28.1,6.3,103,30,3,19.8,0,2.0
CUST-101733,75.1,Low Risk (Healthy),25,69.3,85.7,31,29,0,0.0,0,3.5
CUST-101734,10.3,High Risk (Critical),3,24.9,21.8,123,24,1,25.2,0,1.0
CUST-101735,62.7,Medium Risk (Warning),18,86.6,73.9,2660,32,2,2.1,0,3.5
CUST-101736,20.9,High Risk (Critical),12,31.3,14.7,42,37,2,19.9,0,1.0
CUST-101737,5.0,High Risk (Critical),7,13.8,9.0,74,3,5,58.2,0,2.0
CUST-101738,5.0,High Risk (Critical),7,22.3,9.2,96,25,4,54.1,1,1.0
CUST-101739,75.9,Low Risk (Healthy),25,71.9,94.9,6168,24,0,0.0,0,3.5
CUST-101740,75.2,Low Risk (Healthy),29,51.7,41.3,144,16,0,0.0,0,3.5
CUST-101741,24.8,High Risk (Critical),8,29.0,10.7,93,28,1,68.2,0,3.0
CUST-101742,70.0,Low Risk (Healthy),25,75.0,73.4,36,34,2,14.3,0,4.0
CUST-101743,5.0,High Risk (Critical),2,27.1,11.1,71,30,4,42.7,1,1.0
CUST-101744,6.1,High Risk (Critical),2,35.3,15.9,92,30,1,41.6,1,2.0
CUST-101745,63.3,Medium Risk (Warning),22,50.7,99.2,5555,35,1,10.0,0,4.0
CUST-101746,73.9,Low Risk (Healthy),20,87.3,65.2,45,24,0,0.0,0,3.5
CUST-101747,19.8,High Risk (Critical),5,34.4,9.9,143,17,2,57.2,0,3.0
CUST-101748,80.4,Low Risk (Healthy),29,80.1,42.8,84,25,1,18.7,0,4.0
CUST-101749,72.0,Low Risk (Healthy),24,63.4,47.2,40,5,0,0.0,0,3.5
CUST-101750,70.1,Low Risk (Healthy),23,61.6,32.6,105,6,0,0.0,0,3.5
CUST-101751,74.5,Low Risk (Healthy),20,75.6,101.9,3362,6,1,6.5,0,5.0
CUST-101752,23.8,High Risk (Critical),10,43.8,19.3,37,6,1,53.5,1,3.0
CUST-101753,5.0,High Risk (Critical),2,24.9,13.5,18,28,3,35.6,1,2.0
CUST-101754,27.3,High Risk (Critical),13,29.0,13.5,101,10,1,54.2,0,2.0
CUST-101755,63.1,Medium Risk (Warning),15,73.8,95.2,9,10,0,0.0,0,3.5
CUST-101756,11.1,High Risk (Critical),3,41.4,11.6,89,28,4,58.6,0,3.0
CUST-101757,76.0,Low Risk (Healthy),23,66.9,57.2,115,32,1,5.9,0,5.0
CUST-101758,67.9,Medium Risk (Warning),23,54.2,30.5,47,24,0,0.0,0,3.5
CUST-101759,72.2,Low Risk (Healthy),20,70.1,80.9,6229,43,1,11.8,0,5.0
CUST-101760,28.0,High Risk (Critical),9,26.8,8.9,116,21,2,16.0,0,3.0
CUST-101761,66.7,Medium Risk (Warning),21,59.0,41.6,2329,32,0,0.0,0,3.5
CUST-101762,82.6,Low Risk (Healthy),29,76.6,36.9,42,34,0,0.0,0,3.5
CUST-101763,19.4,High Risk (Critical),12,32.8,7.3,12,4,2,35.9,0,1.0
CUST-101764,40.5,High Risk (Critical),5,42.7,20.9,5,32,0,0.0,0,3.5
CUST-101765,19.1,High Risk (Critical),1,43.2,13.6,101,22,2,41.6,0,3.0
CUST-101766,19.8,High Risk (Critical),5,42.2,10.9,146,3,3,44.5,0,3.0
CUST-101767,22.3,High Risk (Critical),12,28.4,14.1,53,43,2,17.9,1,3.0
CUST-101768,11.3,High Risk (Critical),10,17.3,20.6,104,45,3,57.6,0,2.0
CUST-101769,16.8,High Risk (Critical),12,25.9,19.3,31,29,5,53.8,1,3.0
CUST-101770,9.7,High Risk (Critical),12,12.6,20.8,61,9,4,48.3,0,2.0
CUST-101771,18.8,High Risk (Critical),1,19.9,9.1,8,36,1,20.1,0,3.0
CUST-101772,79.6,Low Risk (Healthy),29,66.5,46.2,72,28,0,0.0,0,3.5
CUST-101773,65.2,Medium Risk (Warning),17,61.7,74.4,91,26,1,15.8,0,5.0
CUST-101774,79.9,Low Risk (Healthy),26,87.0,105.4,4953,15,1,7.2,0,4.0
CUST-101775,14.3,High Risk (Critical),13,22.6,6.8,137,23,1,14.5,1,1.0
CUST-101776,24.4,High Risk (Critical),9,39.3,19.0,137,40,1,59.3,0,2.0
CUST-101777,69.1,Medium Risk (Warning),24,65.7,84.2,2694,18,1,20.8,0,4.0
CUST-101778,69.5,Medium Risk (Warning),16,90.6,49.5,134,32,0,0.0,0,3.5
CUST-101779,17.7,High Risk (Critical),8,15.7,21.1,35,35,3,29.8,0,3.0
CUST-101780,68.7,Medium Risk (Warning),22,61.3,53.2,3617,23,0,0.0,0,3.5
CUST-101781,35.8,High Risk (Critical),12,29.0,19.3,136,5,1,23.1,0,3.0
CUST-101782,76.1,Low Risk (Healthy),25,65.7,36.5,98,11,1,23.3,0,5.0
CUST-101783,6.9,High Risk (Critical),12,13.0,5.9,126,27,3,67.8,1,2.0
CUST-101784,53.5,Medium Risk (Warning),15,57.9,53.2,2340,43,1,7.3,0,3.5
CUST-101785,12.8,High Risk (Critical),4,26.3,4.1,42,28,4,19.6,0,3.0
CUST-101786,72.5,Low Risk (Healthy),20,82.8,80.0,55,3,0,0.0,0,3.5
CUST-101787,73.5,Low Risk (Healthy),27,54.9,46.4,1670,30,0,0.0,0,3.5
CUST-101788,83.3,Low Risk (Healthy),24,90.7,59.1,4609,34,1,14.9,0,5.0
CUST-101789,59.2,Medium Risk (Warning),16,85.1,74.3,4978,43,2,5.2,0,3.5
CUST-101790,37.4,High Risk (Critical),7,23.7,8.2,126,6,0,0.0,0,3.5
CUST-101791,5.0,High Risk (Critical),9,12.0,11.5,56,45,1,54.6,1,1.0
CUST-101792,20.0,High Risk (Critical),13,32.1,12.7,134,4,3,55.0,1,3.0
CUST-101793,5.0,High Risk (Critical),3,11.1,5.8,131,32,5,64.4,1,1.0
CUST-101794,59.4,Medium Risk (Warning),15,61.3,107.8,5,34,0,0.0,0,3.5
CUST-101795,75.5,Low Risk (Healthy),28,57.1,25.6,15,37,0,0.0,0,3.5
CUST-101796,9.9,High Risk (Critical),7,25.2,20.1,22,43,4,69.4,1,3.0
CUST-101797,81.1,Low Risk (Healthy),24,93.8,55.8,2287,30,0,0.0,0,3.5
CUST-101798,76.8,Low Risk (Healthy),22,86.4,66.6,73,22,2,3.8,0,5.0
CUST-101799,19.8,High Risk (Critical),7,33.3,17.2,84,28,1,59.9,0,2.0
CUST-101800,18.4,High Risk (Critical),9,41.4,6.1,94,41,2,48.2,1,3.0
CUST-101801,65.6,Medium Risk (Warning),27,65.0,95.0,29,40,2,23.0,0,3.5
CUST-101802,40.5,High Risk (Critical),11,16.2,20.0,94,32,0,0.0,0,3.5
CUST-101803,36.3,High Risk (Critical),14,33.6,10.0,85,30,1,51.7,0,3.0
CUST-101804,8.2,High Risk (Critical),10,14.0,21.6,65,6,2,58.4,0,1.0
CUST-101805,72.5,Low Risk (Healthy),24,70.9,81.8,81,35,1,6.3,0,4.0
CUST-101806,74.8,Low Risk (Healthy),26,63.1,88.7,142,0,2,6.5,0,5.0
CUST-101807,74.7,Low Risk (Healthy),27,59.1,72.3,84,25,0,0.0,0,3.5
CUST-101808,40.4,High Risk (Critical),9,24.8,6.5,97,13,0,0.0,0,3.5
CUST-101809,80.2,Low Risk (Healthy),27,77.3,69.1,2902,35,0,0.0,0,3.5
CUST-101810,73.7,Low Risk (Healthy),21,75.1,55.3,29,5,1,22.7,0,5.0
CUST-101811,72.0,Low Risk (Healthy),25,58.8,88.6,62,14,0,0.0,0,3.5
CUST-101812,10.2,High Risk (Critical),11,27.7,13.2,31,36,1,38.5,1,1.0
CUST-101813,5.0,High Risk (Critical),1,24.6,14.9,79,20,2,48.0,1,3.0
CUST-101814,5.0,High Risk (Critical),6,13.8,10.7,62,18,2,26.3,1,1.0
CUST-101815,6.8,High Risk (Critical),4,16.9,19.9,31,6,1,45.1,0,1.0
CUST-101816,5.0,High Risk (Critical),2,26.1,9.5,49,13,3,62.9,0,2.0
CUST-101817,40.3,High Risk (Critical),8,28.7,11.2,125,18,0,0.0,0,3.5
CUST-101818,68.8,Medium Risk (Warning),24,74.4,87.7,60,14,2,12.3,0,4.0
CUST-101819,84.5,Low Risk (Healthy),28,75.8,71.8,5600,4,1,12.5,0,5.0
CUST-101820,76.6,Low Risk (Healthy),27,89.1,67.9,105,0,2,16.7,0,4.0
CUST-101821,5.0,High Risk (Critical),7,27.9,5.5,43,7,4,68.1,0,1.0
CUST-101822,64.5,Medium Risk (Warning),21,51.7,70.6,3812,5,0,0.0,0,3.5
CUST-101823,20.1,High Risk (Critical),9,43.5,7.9,55,20,2,39.7,1,3.0
CUST-101824,32.1,High Risk (Critical),1,32.5,7.9,79,34,0,0.0,0,3.5
CUST-101825,74.6,Low Risk (Healthy),22,86.7,76.1,71,21,1,5.9,0,4.0
CUST-101826,42.8,High Risk (Critical),8,37.1,16.7,7,9,0,0.0,0,3.5
CUST-101827,72.0,Low Risk (Healthy),16,88.6,66.1,134,44,1,15.0,0,5.0
CUST-101828,74.5,Low Risk (Healthy),27,80.8,46.6,142,35,2,14.3,0,4.0
CUST-101829,70.7,Low Risk (Healthy),25,54.6,109.4,92,40,0,0.0,0,3.5
CUST-101830,27.6,High Risk (Critical),6,39.5,12.7,100,9,2,18.1,0,3.0
CUST-101831,77.0,Low Risk (Healthy),25,84.2,33.7,9,3,1,12.5,0,4.0
CUST-101832,9.7,High Risk (Critical),3,34.7,6.7,36,7,5,21.3,0,3.0
CUST-101833,61.7,Medium Risk (Warning),15,78.7,69.9,3704,1,1,15.6,0,4.0
CUST-101834,73.0,Low Risk (Healthy),26,76.1,39.7,794,30,1,11.9,0,3.5
CUST-101835,6.3,High Risk (Critical),4,11.1,16.2,123,2,2,50.8,0,2.0
CUST-101836,77.4,Low Risk (Healthy),26,73.0,43.9,658,7,2,9.3,0,5.0
CUST-101837,5.0,High Risk (Critical),9,26.7,9.1,150,33,3,48.5,1,1.0
CUST-101838,29.6,High Risk (Critical),11,29.6,4.2,128,25,1,15.3,0,2.0
CUST-101839,5.0,High Risk (Critical),3,36.5,4.5,145,37,4,28.3,0,1.0
CUST-101840,66.5,Medium Risk (Warning),15,85.1,47.9,106,41,0,0.0,0,3.5
CUST-101841,28.8,High Risk (Critical),9,44.1,11.9,83,17,1,35.6,0,2.0
CUST-101842,69.9,Medium Risk (Warning),21,89.0,26.7,120,18,1,14.3,0,3.5
CUST-101843,59.1,Medium Risk (Warning),17,53.3,60.5,112,35,2,12.2,0,5.0
CUST-101844,13.2,High Risk (Critical),14,32.1,4.9,37,43,2,24.7,1,1.0
CUST-101845,12.8,High Risk (Critical),9,25.7,21.6,2,22,2,38.9,0,1.0
CUST-101846,68.9,Medium Risk (Warning),21,66.4,71.4,4141,9,0,0.0,0,3.5
CUST-101847,59.2,Medium Risk (Warning),16,56.1,48.9,1613,25,0,0.0,0,3.5
CUST-101848,77.7,Low Risk (Healthy),29,60.2,73.0,2993,28,0,0.0,0,3.5
CUST-101849,67.8,Medium Risk (Warning),18,65.7,93.2,4753,2,1,15.4,0,5.0
CUST-101850,15.3,High Risk (Critical),13,41.1,9.5,82,27,2,18.7,1,1.0
CUST-101851,37.7,High Risk (Critical),3,42.4,12.7,86,23,0,0.0,0,3.5
