customer_id,signup_date,acquisition_channel,country,customer_segment
CUST-103843,2024-06-02,Organic Search,United States,SMB
CUST-103844,2024-09-23,Referral,Germany,Mid-Market
CUST-103845,2024-07-18,Email Campaign,United States,SMB
CUST-103846,2024-10-23,paid ads,United Kingdom,Enterprise
CUST-103847,2025-05-29,Direct,United Kingdom,SMB
CUST-103848,2024-01-13,Paid Ads,United States,SMB
CUST-103849,2025-09-20,Email Campaign,Canada,Mid-Market
CUST-103850,2024-11-16,Organic Search,Germany,SMB
CUST-103851,2024-07-05,Paid Ads,Germany,SMB
CUST-103852,2025-09-04,Email Campaign,United States,SMB
CUST-103853,2025-05-24,Paid Ads,India,SMB
CUST-103854,2024-06-06,Organic Search,United States,SMB
CUST-103855,2024-05-25,Direct,United States,Mid-Market
CUST-103856,2024-06-10,Organic Search,United States,SMB
CUST-103857,2025-02-24,Organic Search,United States,SMB
CUST-103858,2025-08-18,Paid Ads,United Kingdom,SMB
CUST-103859,2024-06-06,Referral,United States,SMB
CUST-103860,2024-07-03,Organic Search,United States,SMB
CUST-103861,2025-06-10,Organic Search,Germany,SMB
CUST-103862,2024-04-19,Organic Search,United Kingdom,Mid-Market
CUST-103863,2025-08-10,Referral,India,Mid-Market
CUST-103864,2025-10-19,Organic Search,India,SMB
CUST-103865,2024-03-19,Paid Ads,United States,Mid-Market
CUST-103866,2025-01-16,Referral,India,SMB
CUST-103867,2025-02-15,Paid Ads,United States,Mid-Market
CUST-103868,2024-11-30,Paid Ads,United Kingdom,SMB
CUST-103869,2024-05-16,Direct,Germany,SMB
CUST-103870,2025-08-06,Social Media,Australia,SMB
CUST-103871,2025-05-06,Organic Search,United States,SMB
CUST-103872,2025-02-01,Referral,United States,Mid-Market
CUST-103873,2024-05-01,Referral,Canada,SMB
CUST-103874,2024-04-24,Referral,Canada,SMB
CUST-103875,2024-03-17,Organic Search,United States,Mid-Market
CUST-103876,2024-06-16,Referral,United Kingdom,Mid-Market
CUST-103877,2025-05-12,Social Media,Australia,SMB
CUST-103878,2024-04-24,Organic Search,India,SMB
CUST-103879,2025-02-20,Referral,Germany,SMB
CUST-103880,2025-06-23,Organic Search,United States,Mid-Market
CUST-103881,2025-07-16,Organic Search,United States,SMB
CUST-103882,2024-06-21,Email Campaign,United States,SMB
CUST-103883,2024-06-14,Referral,United States,SMB
CUST-103884,2024-01-04,Paid Ads,United States,Mid-Market
CUST-103885,2025-06-26,Direct,United Kingdom,SMB
CUST-103886,2024-06-14,Social Media,India,SMB
CUST-103887,2025-08-01,Email Campaign,United States,SMB
CUST-103888,2025-03-18,Organic Search,United Kingdom,SMB
CUST-103889,2024-08-20,Organic Search,United Kingdom,Mid-Market
CUST-103890,2025-05-28,Referral,United States,Mid-Market
CUST-103891,2024-08-07,Direct,United States,Mid-Market
CUST-103892,2025-10-12,Organic Search,Germany,SMB
CUST-103893,2025-02-16,Organic Search,United Kingdom,SMB
CUST-103894,2024-04-21,Organic Search,United States,SMB
CUST-103895,2024-06-09,Organic Search,United States,SMB
CUST-103896,2025-07-07,Direct,Canada,SMB
CUST-103897,2025-04-17,Email Campaign,Canada,SMB
CUST-103898,2024-01-21,Paid Ads,Australia,SMB
CUST-103899,2024-02-14,Paid Ads,Germany,SMB
CUST-103900,2024-01-07,Referral,France,SMB
CUST-103901,2024-09-29,Organic Search,United States,SMB
CUST-103902,2025-02-23,Organic Search,Australia,Mid-Market
CUST-103903,2025-08-30,Paid Ads,India,SMB
CUST-103904,2024-11-02,paid ads,United Kingdom,Mid-Market
CUST-103905,2024-06-03,Email Campaign,United States,Mid-Market
CUST-103906,2025-06-30,Paid Ads,United States,Mid-Market
CUST-103907,2024-04-06,Organic Search,United Kingdom,SMB
CUST-103908,2025-08-02,Direct,United States,SMB
CUST-103909,2025-11-18,Paid Ads,Germany,Mid-Market
CUST-103910,2024-05-19,Referral,Germany,SMB
CUST-103911,2024-05-26,Email Campaign,United States,SMB
CUST-103912,2024-03-05,email campaign,United Kingdom,SMB
CUST-103913,2024-01-04,Referral,Germany,SMB
CUST-103914,2024-09-18,Referral,Germany,Mid-Market
CUST-103915,2024-10-09,Organic Search,United Kingdom,Mid-Market
CUST-103916,2024-11-05,Organic Search,United Kingdom,SMB
CUST-103917,2025-10-07,Paid Ads,United States,SMB
CUST-103918,2024-04-19,outbound_sales,United States,SMB
CUST-103919,2024-10-23,Paid Ads,India,SMB
CUST-103920,2025-02-07,Direct,United States,SMB
CUST-103921,2024-02-02,Organic Search,United States,SMB
CUST-103922,2024-10-23,Referral,Australia,SMB
CUST-103923,2024-10-04,Referral,United States,SMB
CUST-103924,2024-01-01,Referral,United Kingdom,SMB
CUST-103925,2024-02-12,Paid Ads,United States,Mid-Market
CUST-103926,2025-09-25,Referral,United Kingdom,Mid-Market
CUST-103927,2024-04-18,referral,United States,Mid-Market
CUST-103928,2025-04-02,Email Campaign,Australia,SMB
CUST-103929,2025-11-26,Paid Ads,United States,Mid-Market
CUST-103930,2025-09-02,Paid Ads,United States,Enterprise
CUST-103931,2025-01-31,Paid Ads,United Kingdom,Mid-Market
CUST-103932,2025-03-24,outbound_sales,Germany,Mid-Market
CUST-103933,2025-04-04,Referral,United Kingdom,SMB
CUST-103934,2024-01-20,Referral,United Kingdom,SMB
CUST-103935,2024-02-05,Organic Search,Germany,SMB
CUST-103936,2024-05-05,Organic Search,United States,SMB
CUST-103937,2024-09-15,Organic Search,Germany,SMB
CUST-103938,2025-11-12,Paid Ads,United Kingdom,Enterprise
CUST-103939,2025-01-18,Organic Search,France,SMB
CUST-103940,2024-05-09,Organic Search,Australia,SMB
CUST-103941,2025-05-04,Organic Search,France,Mid-Market
CUST-103942,2024-07-04,Organic Search,United States,SMB
CUST-103943,2025-10-25,Referral,United Kingdom,SMB
CUST-103944,2025-05-06,Social Media,United States,SMB
CUST-103945,2025-01-16,Referral,Germany,SMB
CUST-103946,2024-08-25,Referral,United States,SMB
CUST-103947,2024-05-20,Paid Ads,Canada,SMB
CUST-103948,2025-09-02,Organic Search,Canada,SMB
CUST-103949,2024-04-03,Social Media,United States,Mid-Market
CUST-103950,2025-10-17,Organic Search,Netherlands,SMB
CUST-103951,2024-10-04,Referral,United Kingdom,SMB
CUST-103952,2024-11-24,Email Campaign,United States,SMB
CUST-103953,2025-11-15,Paid Ads,Germany,SMB
CUST-103954,2024-11-16,Organic Search,United States,SMB
CUST-103955,2025-09-21,Organic Search,United States,SMB
CUST-103956,2025-10-14,Organic Search,United States,SMB
CUST-103957,2024-11-10,Paid Ads,United States,SMB
CUST-103958,2024-05-24,Paid Ads,Australia,Mid-Market
CUST-103959,2024-10-29,Organic Search,Canada,SMB
CUST-103960,2024-11-03,Email Campaign,Netherlands,SMB
CUST-103961,2025-09-09,Organic Search,United States,SMB
CUST-103962,2024-08-15,Organic Search,United Kingdom,SMB
CUST-103963,2024-03-11,Email Campaign,United States,SMB
CUST-103964,2024-07-05,Paid Ads,United States,SMB
CUST-103965,2024-06-28,Direct,United Kingdom,SMB
CUST-103966,2025-07-10,Paid Ads,United States,Mid-Market
CUST-103967,2024-11-19,Email Campaign,United States,SMB
CUST-103968,2025-02-22,Paid Ads,Germany,Enterprise
CUST-103969,2025-05-09,Direct,Canada,SMB
CUST-103970,2024-04-19,Paid Ads,Germany,SMB
CUST-103971,2025-01-25,Paid Ads,Canada,SMB
CUST-103972,2024-06-15,Referral,United States,Enterprise
CUST-103973,2024-08-17,Organic Search,United States,SMB
CUST-103974,2025-01-20,Referral,United Kingdom,Enterprise
CUST-103975,2025-09-16,referral,Germany,SMB
CUST-103976,2024-02-19,Referral,United Kingdom,SMB
CUST-103977,2025-06-28,Social Media,India,Mid-Market
CUST-103978,2024-04-07,Email Campaign,United Kingdom,SMB
CUST-103979,2024-10-21,Organic Search,United States,SMB
CUST-103980,2025-06-13,Paid Ads,Canada,Enterprise
CUST-103981,2025-04-13,Referral,United Kingdom,SMB
CUST-103982,2025-05-17,Paid Ads,Canada,SMB
CUST-103983,2025-06-14,Email Campaign,India,SMB
CUST-103984,2025-03-27,Email Campaign,United Kingdom,SMB
CUST-103985,2025-11-09,Direct,India,Mid-Market
CUST-103986,2025-07-07,Organic Search,Germany,Mid-Market
CUST-103987,2025-04-18,Organic Search,United States,SMB
CUST-103988,2024-09-25,Social Media,India,Mid-Market
CUST-103989,2024-07-30,Paid Ads,Canada,SMB
CUST-103990,2025-06-19,organic search,United States,SMB
CUST-103991,2025-06-24,Paid Ads,Canada,Mid-Market
CUST-103992,2024-03-24,Referral,Germany,Enterprise
CUST-103993,2024-03-22,Paid Ads,Australia,SMB
CUST-103994,2024-01-24,Email Campaign,Germany,Enterprise
CUST-103995,2025-08-09,Referral,United States,SMB
CUST-103996,2024-02-18,Paid Ads,United States,Mid-Market
CUST-103997,2025-08-22,Organic Search,India,SMB
CUST-103998,2025-11-03,Paid Ads,United Kingdom,Mid-Market
CUST-103999,2025-04-20,outbound_sales,United States,Mid-Market
CUST-104000,2024-05-09,Referral,United States,Mid-Market
CUST-104001,2024-09-03,Email Campaign,United States,SMB
CUST-104002,2024-05-08,Direct,Netherlands,SMB
CUST-104003,2024-11-18,Paid Ads,United States,SMB
CUST-104004,2025-06-27,Paid Ads,United Kingdom,SMB
CUST-104005,2024-05-05,Organic Search,United States,Mid-Market
CUST-104006,2025-04-17,Organic Search,United States,SMB
CUST-104007,2025-06-27,Paid Ads,United States,SMB
CUST-104008,2024-03-21,Organic Search,United States,Mid-Market
CUST-104009,2024-09-08,Organic Search,United States,SMB
CUST-104010,2025-10-03,Paid Ads,United States,Mid-Market
CUST-104011,2025-03-16,Organic Search,Germany,SMB
CUST-104012,2024-03-29,Referral,India,Mid-Market
CUST-104013,2025-05-14,Referral,United States,Mid-Market
CUST-104014,2025-01-23,Paid Ads,United States,Mid-Market
CUST-104015,2024-05-17,Direct,Australia,SMB
CUST-104016,2024-01-29,Direct,United Kingdom,SMB
CUST-104017,2025-01-22,Paid Ads,United States,SMB
CUST-104018,2024-03-25,Paid Ads,United States,SMB
CUST-104019,2025-02-26,Organic Search,Australia,SMB
CUST-104020,2024-11-27,Referral,United States,SMB
CUST-104021,2024-11-02,Paid Ads,United States,Enterprise
CUST-104022,2024-02-08,Organic Search,United Kingdom,SMB
CUST-104023,2024-08-07,Organic Search,United States,SMB
CUST-104024,2025-06-05,Direct,United States,SMB
CUST-104025,2024-04-28,Paid Ads,United Kingdom,SMB
CUST-104026,2024-01-23,Referral,United Kingdom,SMB
CUST-104027,2024-09-23,Email Campaign,India,Mid-Market
CUST-104028,2024-01-04,Referral,United States,SMB
CUST-104029,2025-09-20,Paid Ads,Canada,Mid-Market
CUST-104030,2024-12-25,Organic Search,Canada,Mid-Market
CUST-104031,2025-07-04,Email Campaign,United Kingdom,Mid-Market
CUST-104032,2024-09-29,Direct,United States,Enterprise
CUST-104033,2025-07-27,outbound_sales,Canada,Mid-Market
CUST-104034,2024-10-04,Email Campaign,Canada,SMB
CUST-104035,2024-08-01,Referral,Canada,Enterprise
CUST-104036,2024-07-29,Referral,United Kingdom,Mid-Market
CUST-104037,2024-08-15,Email Campaign,United States,SMB
CUST-104038,2024-01-15,Direct,United States,Mid-Market
CUST-104039,2025-09-29,Social Media,France,SMB
CUST-104040,2025-10-14,Direct,Netherlands,SMB
CUST-104041,2024-05-16,Paid Ads,Canada,Enterprise
CUST-104042,2024-03-10,Referral,United States,Mid-Market
CUST-104043,2025-09-17,Organic Search,Germany,SMB
CUST-104044,2024-10-01,Email Campaign,United States,SMB
CUST-104045,2025-08-28,Direct,United States,SMB
CUST-104046,2025-01-15,outbound_sales,United States,SMB
CUST-104047,2025-09-28,Paid Ads,Germany,SMB
CUST-104048,2024-05-27,organic search,United States,Enterprise
CUST-104049,2025-07-25,Paid Ads,Canada,Enterprise
CUST-104050,2025-08-11,Paid Ads,United States,SMB
CUST-104051,2024-11-01,Email Campaign,United States,SMB
CUST-104052,2025-10-23,Referral,United States,SMB
CUST-104053,2025-09-28,Organic Search,United States,SMB
CUST-104054,2025-01-25,Organic Search,United Kingdom,SMB
CUST-104055,2025-10-30,organic search,France,SMB
CUST-104056,2025-08-31,Paid Ads,India,SMB
CUST-104057,2024-05-18,Organic Search,United States,SMB
CUST-104058,2024-02-01,organic search,United Kingdom,SMB
CUST-104059,2024-04-08,Paid Ads,United States,Enterprise
CUST-104060,2024-01-13,Organic Search,United Kingdom,SMB
CUST-104061,2024-02-05,Referral,United States,SMB
CUST-104062,2025-01-24,Referral,Canada,SMB
CUST-104063,2025-02-03,Paid Ads,United States,SMB
CUST-104064,2024-11-19,Direct,Canada,SMB
CUST-104065,2024-04-24,outbound_sales,United States,SMB
CUST-104066,2024-03-11,Paid Ads,United States,SMB
CUST-104067,2024-02-25,outbound_sales,United States,SMB
CUST-104068,2024-05-14,organic search,United States,SMB
CUST-104069,2024-12-16,Organic Search,Australia,SMB
CUST-104070,2025-11-11,Email Campaign,Germany,SMB
CUST-104071,2025-04-30,Direct,United States,SMB
CUST-104072,2025-03-06,Referral,United States,SMB
CUST-104073,2025-04-26,Paid Ads,Germany,SMB
CUST-104074,2025-07-24,Organic Search,Netherlands,SMB
CUST-104075,2025-01-02,Referral,United States,SMB
CUST-104076,2024-04-18,Referral,United States,Enterprise
CUST-104077,2024-04-03,Organic Search,United Kingdom,Mid-Market
CUST-104078,2024-10-19,Email Campaign,India,Mid-Market
CUST-104079,2025-07-23,Paid Ads,Australia,Enterprise
CUST-104080,2024-05-09,organic search,United States,SMB
CUST-104081,2025-06-22,Paid Ads,United Kingdom,SMB
CUST-104082,2025-03-24,Direct,United Kingdom,SMB
CUST-104083,2025-08-08,Organic Search,United States,Mid-Market
CUST-104084,2025-03-23,Paid Ads,United States,SMB
CUST-104085,2025-06-25,Social Media,Canada,Enterprise
CUST-104086,2025-09-14,outbound_sales,Germany,Mid-Market
CUST-104087,2024-08-23,Paid Ads,United States,SMB
CUST-104088,2024-02-10,Paid Ads,United States,SMB
CUST-104089,2024-11-22,paid ads,United States,Mid-Market
CUST-104090,2024-03-08,outbound_sales,United States,Mid-Market
CUST-104091,2024-05-31,Direct,United States,SMB
CUST-104092,2024-08-11,Organic Search,United States,SMB
CUST-104093,2024-10-25,Email Campaign,Netherlands,SMB
CUST-104094,2025-09-18,Organic Search,United Kingdom,SMB
CUST-104095,2024-04-02,organic search,United States,Mid-Market
CUST-104096,2024-04-04,Paid Ads,Canada,SMB
CUST-104097,2024-05-22,Email Campaign,United States,SMB
CUST-104098,2025-11-20,Referral,Canada,Mid-Market
CUST-104099,2025-09-24,Organic Search,United States,Mid-Market
CUST-104100,2025-07-10,outbound_sales,France,Enterprise
CUST-104101,2025-07-14,Paid Ads,Netherlands,SMB
CUST-104102,2024-01-24,Social Media,India,Enterprise
CUST-104103,2025-12-01,Organic Search,United Kingdom,Mid-Market
CUST-104104,2024-09-07,Social Media,United States,SMB
CUST-104105,2024-11-21,Organic Search,Germany,SMB
CUST-104106,2024-12-03,Paid Ads,Canada,Enterprise
CUST-104107,2024-01-19,organic search,United States,Mid-Market
CUST-104108,2025-01-06,Organic Search,Canada,SMB
CUST-104109,2025-04-02,Paid Ads,France,SMB
CUST-104110,2025-08-18,Direct,United States,SMB
CUST-104111,2024-02-24,Organic Search,United Kingdom,SMB
CUST-104112,2024-01-17,Direct,Canada,SMB
CUST-104113,2025-06-03,Organic Search,United States,SMB
CUST-104114,2024-10-22,outbound_sales,United States,Mid-Market
CUST-104115,2025-06-27,Paid Ads,Australia,SMB
CUST-104116,2024-05-19,Paid Ads,Canada,SMB
CUST-104117,2025-02-25,Paid Ads,France,SMB
CUST-104118,2024-01-18,Organic Search,United States,SMB
CUST-104119,2025-07-27,Social Media,United Kingdom,SMB
CUST-104120,2025-03-04,Social Media,Germany,Mid-Market
CUST-104121,2024-12-20,Referral,United States,Mid-Market
CUST-104122,2024-02-02,Organic Search,Germany,SMB
CUST-104123,2025-02-22,Organic Search,United States,SMB
CUST-104124,2025-04-14,Organic Search,United States,Mid-Market
CUST-104125,2024-07-24,outbound_sales,United States,Mid-Market
CUST-104126,2025-03-13,Organic Search,United States,SMB
CUST-104127,2025-06-29,Email Campaign,United States,Mid-Market
CUST-104128,2024-11-28,Organic Search,India,Mid-Market
CUST-104129,2024-09-21,Paid Ads,Canada,Enterprise
CUST-104130,2024-06-30,Direct,Netherlands,SMB
CUST-104131,2025-10-11,Paid Ads,India,SMB
CUST-104132,2024-12-06,Organic Search,United States,Mid-Market
CUST-104133,2024-07-28,outbound_sales,United States,Mid-Market
CUST-104134,2024-12-24,Referral,United Kingdom,SMB
CUST-104135,2024-06-22,Organic Search,United States,SMB
CUST-104136,2025-04-14,referral,United States,SMB
CUST-104137,2025-02-05,Direct,Canada,SMB
CUST-104138,2025-02-13,Social Media,India,SMB
CUST-104139,2025-09-28,Direct,Australia,SMB
CUST-104140,2025-06-06,Direct,United States,SMB
CUST-104141,2024-03-23,Referral,United Kingdom,SMB
CUST-104142,2024-02-07,Paid Ads,France,Mid-Market
CUST-104143,2025-08-02,Paid Ads,United States,SMB
CUST-104144,2024-10-05,Direct,United States,SMB
CUST-104145,2025-01-22,Referral,France,SMB
CUST-104146,2025-10-14,Paid Ads,United States,Mid-Market
CUST-104147,2024-12-31,Paid Ads,Canada,SMB
CUST-104148,2024-10-10,Direct,Germany,SMB
CUST-104149,2025-11-17,Email Campaign,United Kingdom,SMB
CUST-104150,2025-06-27,Organic Search,United States,Mid-Market
CUST-104151,2024-11-10,Organic Search,Germany,Mid-Market
CUST-104152,2025-05-29,Direct,Canada,SMB
CUST-104153,2025-03-05,Referral,Netherlands,SMB
CUST-104154,2024-01-19,Paid Ads,United States,SMB
CUST-104155,2024-04-03,Organic Search,Australia,SMB
CUST-104156,2024-10-12,organic search,Canada,SMB
CUST-104157,2025-02-15,Organic Search,Germany,Enterprise
CUST-104158,2024-09-02,Paid Ads,United States,Mid-Market
CUST-104159,2025-01-29,Organic Search,United States,SMB
CUST-104160,2024-07-25,Organic Search,United Kingdom,Mid-Market
CUST-104161,2024-02-20,organic search,India,SMB
CUST-104162,2024-10-31,Social Media,United Kingdom,SMB
CUST-104163,2025-05-23,Email Campaign,Germany,SMB
CUST-104164,2025-02-28,Organic Search,Canada,Mid-Market
CUST-104165,2024-06-08,Email Campaign,France,Mid-Market
CUST-104166,2024-02-22,Email Campaign,United States,SMB
CUST-104167,2025-10-13,Paid Ads,United Kingdom,Mid-Market
CUST-104168,2025-10-05,Organic Search,United States,SMB
CUST-104169,2025-06-26,Organic Search,United States,SMB
CUST-104170,2025-06-25,referral,India,SMB
CUST-104171,2024-05-20,Email Campaign,Germany,SMB
CUST-104172,2024-04-24,Social Media,United States,SMB
CUST-104173,2024-04-23,Email Campaign,United Kingdom,Mid-Market
CUST-104174,2024-07-26,Referral,Australia,SMB
CUST-104175,2024-09-14,Paid Ads,Canada,SMB
CUST-104176,2024-08-20,Organic Search,Australia,SMB
CUST-104177,2024-01-08,Organic Search,United States,SMB
CUST-104178,2025-07-16,Paid Ads,United States,Mid-Market
CUST-104179,2024-01-16,Organic Search,United States,Mid-Market
CUST-104180,2024-05-18,Organic Search,United States,SMB
CUST-104181,2024-05-04,Paid Ads,United States,Enterprise
CUST-104182,2025-01-26,Referral,India,SMB
CUST-104183,2024-01-21,Paid Ads,United Kingdom,Mid-Market
CUST-104184,2025-09-26,Email Campaign,United States,Mid-Market
CUST-104185,2025-01-08,Email Campaign,France,Enterprise
CUST-104186,2024-02-26,Email Campaign,India,Mid-Market
CUST-104187,2025-02-01,Organic Search,United Kingdom,SMB
CUST-104188,2024-02-17,outbound_sales,France,SMB
CUST-104189,2024-06-09,Paid Ads,United States,Mid-Market
CUST-104190,2025-07-05,Direct,United Kingdom,SMB
CUST-104191,2025-05-30,Organic Search,United States,SMB
CUST-104192,2025-03-11,Referral,India,Mid-Market
CUST-104193,2024-08-22,Organic Search,United States,Enterprise
CUST-104194,2025-01-08,Email Campaign,Canada,Enterprise
CUST-104195,2025-02-17,Email Campaign,United States,Mid-Market
CUST-104196,2024-12-03,Organic Search,United Kingdom,SMB
CUST-104197,2024-05-01,Direct,United States,SMB
CUST-104198,2024-06-08,Paid Ads,India,SMB
CUST-104199,2024-05-05,Paid Ads,United States,SMB
CUST-104200,2024-04-23,Organic Search,Canada,Enterprise
CUST-104201,2024-12-03,Direct,United States,SMB
CUST-104202,2025-05-24,Paid Ads,United States,SMB
CUST-104203,2025-10-16,Organic Search,Germany,SMB
CUST-104204,2025-01-27,Organic Search,United States,SMB
CUST-104205,2025-01-13,Email Campaign,United Kingdom,SMB
CUST-104206,2025-01-01,Organic Search,United States,SMB
CUST-104207,2025-05-27,Paid Ads,United States,Mid-Market
CUST-104208,2025-05-07,Referral,Germany,SMB
CUST-104209,2024-03-03,Organic Search,United Kingdom,SMB
CUST-104210,2024-01-17,Email Campaign,Australia,SMB
CUST-104211,2024-11-04,Paid Ads,United States,SMB
CUST-104212,2024-02-21,Organic Search,United States,SMB
