customer_id,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count
CUST-103346,12,14.9,5.7,107,29
CUST-103347,29,71.5,97.5,2535,18
CUST-103348,16,92.5,86.6,23,36
CUST-103349,9,44.4,13.9,8,12
CUST-103350,29,75.3,69.1,78,28
CUST-103351,29,55.8,107.0,8132,9
CUST-103352,15,77.9,64.6,646,21
CUST-103353,11,26.4,15.4,46,16
CUST-103354,22,65.1,37.7,72,13
CUST-103355,1,16.1,21.2,34,24
CUST-103356,24,83.0,82.4,43,30
CUST-103357,14,22.1,7.1,123,27
CUST-103358,2,30.7,15.1,75,40
CUST-103359,27,77.6,78.9,127,32
CUST-103360,7,23.0,20.7,127,21
CUST-103361,5,24.5,20.1,120,11
CUST-103362,23,83.6,30.3,27,41
CUST-103363,22,86.9,72.3,132,42
CUST-103364,1,25.4,21.1,27,27
CUST-103365,4,20.3,6.3,82,10
CUST-103366,3,29.9,6.9,72,32
CUST-103367,7,13.4,4.1,116,33
CUST-103368,27,56.9,52.7,11,27
CUST-103369,1,23.1,4.0,19,21
CUST-103370,21,85.9,51.2,563,12
CUST-103371,5,18.0,19.4,8,16
CUST-103372,29,92.9,52.8,83,29
CUST-103373,3,29.9,13.5,24,1
CUST-103374,28,90.3,70.5,75,10
CUST-103375,19,78.8,99.4,75,30
CUST-103376,25,78.9,80.8,3232,19
CUST-103377,2,44.7,8.6,89,10
CUST-103378,1,35.6,6.6,123,1
CUST-103379,4,38.4,15.2,102,34
CUST-103380,11,27.7,13.4,44,35
CUST-103381,21,66.0,89.6,54,37
CUST-103382,15,63.3,106.6,17,37
CUST-103383,29,65.0,70.6,2188,41
CUST-103384,9,11.2,21.4,10,29
CUST-103385,3,12.5,11.2,97,37
CUST-103386,11,14.8,14.2,17,19
CUST-103387,22,89.2,50.2,85,27
CUST-103388,18,73.2,101.5,2233,3
CUST-103389,11,24.3,10.7,75,13
CUST-103390,27,84.5,36.9,2804,31
CUST-103391,11,44.2,12.0,106,8
CUST-103392,28,72.9,40.4,39,38
CUST-103393,17,60.8,87.2,4970,3
CUST-103394,22,75.4,92.3,103,38
CUST-103395,16,58.0,59.0,96,8
CUST-103396,6,39.5,11.8,67,37
CUST-103397,16,81.5,94.7,132,8
CUST-103398,5,22.4,11.3,113,39
CUST-103399,18,66.2,76.2,4876,21
CUST-103400,21,54.3,61.8,73,38
CUST-103401,13,24.9,7.4,41,25
CUST-103402,27,64.7,74.3,4978,8
CUST-103403,5,23.9,7.5,67,21
CUST-103404,20,50.6,86.0,3440,9
CUST-103405,14,18.3,6.7,63,30
CUST-103406,12,14.9,19.0,45,5
CUST-103407,15,74.8,107.4,90,1
CUST-103408,10,34.2,13.3,142,7
CUST-103409,25,70.9,54.6,86,16
CUST-103410,14,40.3,19.8,122,24
CUST-103411,17,72.2,69.6,2853,9
CUST-103412,15,80.8,80.3,4898,0
CUST-103413,2,27.5,8.4,48,1
CUST-103414,2,37.2,18.7,58,28
CUST-103415,1,34.7,10.8,79,14
CUST-103416,12,45.0,12.9,73,19
CUST-103417,13,38.5,8.7,42,2
CUST-103418,3,39.1,9.8,34,3
CUST-103419,1,35.5,11.1,78,4
CUST-103420,22,76.2,78.7,2990,39
CUST-103421,6,17.0,20.7,70,7
CUST-103422,9,31.8,17.2,49,12
CUST-103423,6,14.2,6.2,29,25
CUST-103424,23,83.9,95.9,4603,27
CUST-103425,4,14.7,4.6,77,5
CUST-103426,12,40.0,4.3,26,16
CUST-103427,9,15.2,7.7,82,19
CUST-103428,24,63.8,101.4,7706,7
CUST-103429,9,36.1,8.9,40,12
CUST-103430,27,53.7,40.0,102,39
CUST-103431,20,78.0,87.5,36,4
CUST-103432,22,54.7,108.2,4328,8
CUST-103433,2,11.2,13.4,92,2
CUST-103434,20,92.0,89.9,78,45
CUST-103435,21,80.8,96.1,47,6
CUST-103436,9,25.5,14.9,66,7
CUST-103437,11,16.1,12.1,51,9
CUST-103438,24,62.8,59.5,3689,37
CUST-103439,2,33.8,15.1,21,36
CUST-103440,1,20.7,19.8,28,21
CUST-103441,3,24.9,16.9,122,25
CUST-103442,4,15.4,5.6,84,38
CUST-103443,10,15.4,18.3,78,21
CUST-103444,16,56.0,54.5,91,14
CUST-103445,29,59.2,76.3,4272,2
CUST-103446,11,29.8,9.8,91,22
CUST-103447,16,62.8,63.3,3924,13
CUST-103448,21,87.0,92.4,130,10
CUST-103449,22,87.6,75.1,14,43
CUST-103450,5,45.0,11.8,57,14
CUST-103451,13,26.9,5.4,56,36
CUST-103452,7,28.9,17.4,80,3
CUST-103453,19,60.0,65.4,3466,14
CUST-103454,7,23.3,12.7,116,5
CUST-103455,21,73.3,103.6,34,43
CUST-103456,2,30.7,16.2,135,34
CUST-103457,4,35.8,19.2,23,30
CUST-103458,27,53.9,63.5,59,21
CUST-103459,12,31.1,15.6,103,3
CUST-103460,24,54.9,46.8,52,39
CUST-103461,7,30.1,15.1,99,21
CUST-103462,4,11.3,8.3,138,11
CUST-103463,6,36.5,16.7,104,21
CUST-103464,27,70.0,105.5,4325,26
CUST-103465,15,91.5,92.4,91,26
CUST-103466,11,29.4,16.4,11,27
CUST-103467,20,79.4,47.1,147,27
CUST-103468,28,61.4,65.6,1639,23
CUST-103469,13,37.8,5.0,14,44
CUST-103470,25,61.8,35.5,2840,24
CUST-103471,8,31.3,21.2,144,45
CUST-103472,3,40.1,9.0,82,1
CUST-103473,23,63.9,84.5,8,18
CUST-103474,2,15.9,14.1,103,37
CUST-103475,1,39.9,9.2,27,15
CUST-103476,29,91.0,29.3,84,21
CUST-103477,19,63.7,50.6,2378,37
CUST-103478,4,33.9,6.4,9,12
CUST-103479,14,19.1,18.4,8,6
CUST-103480,4,28.6,17.8,31,37
CUST-103481,24,61.8,52.7,87,31
CUST-103482,8,36.3,5.3,128,26
CUST-103483,7,16.1,14.2,40,38
CUST-103484,7,19.5,6.0,137,41
CUST-103485,16,64.4,67.6,36,29
CUST-103486,29,55.0,101.6,3454,14
CUST-103487,3,11.2,21.6,89,4
CUST-103488,22,81.3,93.8,24,1
CUST-103489,21,53.7,93.8,106,6
CUST-103490,12,28.0,6.6,93,16
CUST-103491,1,30.2,8.3,64,30
CUST-103492,14,30.9,5.5,58,4
CUST-103493,14,36.4,7.5,59,44
CUST-103494,2,35.5,16.2,92,2
CUST-103495,14,31.6,14.9,128,42
CUST-103496,11,26.3,6.6,27,21
CUST-103497,11,38.1,11.4,40,28
CUST-103498,15,50.7,83.2,3827,34
CUST-103499,9,40.5,11.2,79,11
CUST-103500,6,26.2,14.5,28,18
CUST-103501,20,69.4,33.0,139,38
CUST-103502,11,35.4,6.6,116,43
CUST-103503,20,54.2,109.6,8768,16
CUST-103504,14,30.7,7.2,92,0
CUST-103505,27,78.6,35.4,85,40
CUST-103506,13,30.8,17.2,145,8
CUST-103507,6,18.2,21.9,94,35
CUST-103508,22,66.9,44.9,14,41
CUST-103509,28,85.4,107.3,3111,19
CUST-103510,8,34.3,16.0,84,18
CUST-103511,1,44.2,5.3,96,13
CUST-103512,1,17.0,4.3,112,14
CUST-103513,14,26.1,18.7,122,23
CUST-103514,20,59.5,37.8,23,13
CUST-103515,8,20.7,11.6,67,14
CUST-103516,26,68.8,30.3,28,0
CUST-103517,26,76.3,51.7,83,21
CUST-103518,7,33.6,15.7,11,18
CUST-103519,11,36.4,18.1,27,18
CUST-103520,11,42.9,6.2,54,29
CUST-103521,22,53.0,48.2,1735,37
CUST-103522,12,30.2,14.7,135,8
CUST-103523,5,18.4,8.8,36,44
CUST-103524,10,38.0,13.0,74,36
CUST-103525,1,26.0,16.4,50,29
CUST-103526,27,60.0,67.3,42,34
CUST-103527,27,66.3,96.6,85,29
CUST-103528,1,23.3,20.9,69,3
CUST-103529,11,20.7,12.6,9,24
CUST-103530,12,13.5,11.3,31,10
CUST-103531,2,29.5,10.1,32,16
CUST-103532,1,27.4,21.6,37,33
CUST-103533,4,33.8,20.6,98,12
CUST-103534,6,22.0,20.1,82,0
CUST-103535,2,38.9,7.7,13,16
CUST-103536,22,67.0,101.4,2636,13
CUST-103537,26,83.4,76.5,1300,33
CUST-103538,6,12.1,10.7,74,27
CUST-103539,26,60.5,51.5,24,42
CUST-103540,10,35.8,6.7,95,38
CUST-103541,10,24.6,7.6,58,1
CUST-103542,29,53.9,104.1,8,2
CUST-103543,3,19.7,4.5,69,38
CUST-103544,6,44.5,5.6,84,18
CUST-103545,3,26.2,10.1,15,44
CUST-103546,19,85.1,80.5,4588,7
CUST-103547,11,20.5,10.1,77,0
CUST-103548,13,41.3,14.9,25,42
CUST-103549,29,62.7,67.6,45,32
CUST-103550,17,72.6,95.8,80,0
CUST-103551,10,30.3,19.1,61,30
CUST-103552,25,50.7,76.3,4730,32
CUST-103553,23,57.3,42.1,67,43
CUST-103554,19,89.1,86.1,6801,4
CUST-103555,6,39.2,10.2,95,23
CUST-103556,11,39.8,12.7,114,3
CUST-103557,3,17.9,16.3,47,29
CUST-103558,8,36.7,18.0,56,17
CUST-103559,15,91.5,28.5,136,42
CUST-103560,6,43.5,10.9,13,24
CUST-103561,23,82.1,100.1,7007,40
CUST-103562,14,14.4,7.9,150,5
CUST-103563,20,63.0,68.7,2061,22
CUST-103564,12,11.2,17.1,90,13
CUST-103565,1,27.5,13.1,136,29
CUST-103566,2,18.1,21.5,5,30
CUST-103567,8,25.5,10.1,136,0
CUST-103568,27,54.1,32.7,1242,6
CUST-103569,11,10.5,7.0,111,44
CUST-103570,22,92.8,31.1,96,1
CUST-103571,19,57.3,28.4,82,5
CUST-103572,3,22.1,15.9,5,6
CUST-103573,10,37.0,5.2,27,21
CUST-103574,2,18.8,4.9,56,31
CUST-103575,8,41.2,9.7,73,38
CUST-103576,18,55.1,46.6,60,7
CUST-103577,25,59.8,78.2,3988,5
CUST-103578,27,69.1,41.5,1452,9
CUST-103579,11,41.8,9.5,78,10
CUST-103580,8,32.0,21.8,134,43
CUST-103581,29,72.0,94.8,1422,5
CUST-103582,24,76.6,55.1,1928,9
CUST-103583,11,11.5,9.5,65,23
CUST-103584,8,26.4,13.5,141,2
CUST-103585,23,61.8,78.5,4710,5
CUST-103586,13,44.9,9.1,150,31
CUST-103587,24,67.9,47.6,1666,38
CUST-103588,7,23.3,4.7,115,7
CUST-103589,12,43.6,19.4,53,25
CUST-103590,28,87.4,81.2,2192,15
CUST-103591,22,87.0,68.7,72,27
CUST-103592,4,44.3,12.2,85,24
CUST-103593,4,38.2,13.0,148,35
CUST-103594,4,33.2,15.0,23,24
CUST-103595,5,35.1,15.3,33,44
CUST-103596,6,27.8,20.8,69,30
CUST-103597,28,94.6,80.8,4363,1
CUST-103598,9,19.6,9.8,122,45
CUST-103599,3,24.4,16.6,120,41
CUST-103600,23,89.7,92.1,31,25
CUST-103601,15,61.1,45.2,2892,24
CUST-103602,18,63.5,99.1,133,7
CUST-103603,26,84.0,47.1,138,2
CUST-103604,22,60.4,57.9,26,11
CUST-103605,10,28.5,7.6,56,24
CUST-103606,4,44.7,19.9,56,19
CUST-103607,24,84.5,59.7,3104,3
CUST-103608,13,40.6,5.7,130,17
CUST-103609,15,82.3,38.2,59,38
CUST-103610,12,35.0,15.8,9,36
CUST-103611,13,38.0,21.8,62,1
CUST-103612,24,69.2,62.3,118,17
CUST-103613,14,27.9,4.6,70,32
CUST-103614,2,18.7,13.3,124,22
CUST-103615,19,58.0,32.0,84,1
CUST-103616,13,37.3,20.8,0,20
CUST-103617,27,54.9,51.8,142,35
CUST-103618,4,22.7,11.5,24,15
CUST-103619,28,63.3,75.9,80,9
CUST-103620,11,21.2,5.2,115,13
CUST-103621,28,68.0,46.9,2532,34
CUST-103622,23,64.8,68.1,73,5
CUST-103623,4,44.3,10.7,58,30
CUST-103624,7,10.4,16.6,148,19
CUST-103625,21,88.7,80.8,2585,38
CUST-103626,6,38.9,10.5,5,44
CUST-103627,7,33.3,6.3,88,4
CUST-103628,12,42.1,9.8,62,35
CUST-103629,14,10.3,18.8,21,13
CUST-103630,23,66.9,103.5,6417,6
CUST-103631,14,13.2,10.4,75,31
CUST-103632,8,18.7,20.4,17,3
CUST-103633,4,14.5,7.1,79,32
CUST-103634,2,13.4,20.5,5,7
CUST-103635,5,33.6,21.0,83,14
CUST-103636,25,82.0,48.6,1506,34
CUST-103637,23,58.8,90.4,3796,21
CUST-103638,22,75.2,93.4,7005,21
CUST-103639,18,79.0,80.1,132,45
CUST-103640,8,20.4,21.5,150,40
CUST-103641,1,18.6,11.9,64,23
CUST-103642,14,38.3,9.7,109,34
CUST-103643,5,20.4,21.3,41,21
CUST-103644,27,82.4,58.0,4176,30
CUST-103645,4,10.5,4.2,39,17
CUST-103646,1,12.1,18.1,112,40
CUST-103647,7,37.7,13.5,14,43
CUST-103648,4,28.8,13.3,137,25
CUST-103649,18,84.8,64.1,705,0
CUST-103650,10,30.1,5.8,31,11
CUST-103651,5,37.9,17.0,149,21
CUST-103652,13,18.4,17.0,50,24
CUST-103653,2,16.4,16.1,88,13
CUST-103654,3,34.8,14.8,69,25
CUST-103655,9,23.6,10.2,134,11
CUST-103656,4,33.6,19.0,95,18
CUST-103657,22,58.1,43.5,913,44
CUST-103658,10,21.6,11.2,148,25
CUST-103659,2,33.7,18.5,26,37
CUST-103660,20,91.1,64.3,91,3
CUST-103661,17,81.8,64.3,1414,24
CUST-103662,5,27.0,11.6,35,27
CUST-103663,24,75.4,76.1,145,43
CUST-103664,13,40.5,7.3,24,12
CUST-103665,4,35.9,8.3,102,3
CUST-103666,7,44.0,7.0,76,16
CUST-103667,4,26.7,16.0,65,9
CUST-103668,18,75.0,86.8,6076,30
CUST-103669,4,24.2,19.0,29,3
CUST-103670,22,67.2,109.4,144,5
CUST-103671,14,43.8,5.1,58,2
CUST-103672,7,41.9,19.3,128,11
CUST-103673,8,20.9,6.7,68,17
CUST-103674,7,44.7,12.8,33,30
CUST-103675,7,43.7,14.7,13,29
CUST-103676,21,67.1,95.3,26,23
CUST-103677,29,70.1,33.4,37,1
CUST-103678,1,43.6,14.8,101,16
CUST-103679,6,38.6,11.0,62,2
CUST-103680,19,80.5,45.7,71,22
CUST-103681,14,32.8,5.3,30,8
CUST-103682,15,91.9,25.8,283,5
CUST-103683,7,36.7,18.9,25,16
CUST-103684,28,88.7,98.2,14,1
CUST-103685,24,91.1,30.3,13,23
CUST-103686,19,78.2,28.4,1306,11
CUST-103687,6,23.6,20.5,56,2
CUST-103688,28,89.9,103.8,5812,41
CUST-103689,12,33.3,4.6,113,22
CUST-103690,21,88.7,82.6,148,8
CUST-103691,13,36.0,15.0,147,24
CUST-103692,16,65.4,77.9,30,20
CUST-103693,24,62.4,51.0,765,26
CUST-103694,26,77.6,97.7,105,3
CUST-103695,27,61.0,32.6,96,3
CUST-103696,11,14.4,5.2,121,27
CUST-103697,20,87.2,87.9,5274,27
CUST-103698,2,43.4,5.4,127,11
CUST-103699,12,10.9,7.7,67,15
CUST-103700,14,40.8,11.3,113,27
CUST-103701,24,89.6,50.2,1656,10
CUST-103702,23,66.7,45.5,1911,13
CUST-103703,17,89.2,100.3,107,18
CUST-103704,14,19.6,16.1,76,12
CUST-103705,2,38.8,18.1,75,9
CUST-103706,8,39.3,14.5,2,20
CUST-103707,28,68.4,26.4,1531,32
CUST-103708,26,58.8,34.3,2195,39
CUST-103709,23,91.7,27.2,24,23
CUST-103710,20,68.8,76.0,3344,16
CUST-103711,22,52.3,100.9,124,28
CUST-103712,1,23.0,5.0,28,3
CUST-103713,1,35.4,20.6,25,30
CUST-103714,2,12.1,12.3,73,35
CUST-103715,28,90.7,64.2,16,30
CUST-103716,27,88.6,33.2,1593,34
CUST-103717,22,61.6,91.8,63,6
CUST-103718,26,53.3,96.2,7503,33
CUST-103719,1,35.9,6.1,86,36
CUST-103720,13,36.8,13.2,112,19
CUST-103721,19,56.5,39.9,12,26
CUST-103722,7,38.2,21.9,35,0
CUST-103723,9,38.5,18.8,22,35
CUST-103724,10,42.8,7.0,132,34
CUST-103725,4,17.9,15.6,108,23
CUST-103726,3,35.3,20.6,101,14
CUST-103727,16,89.5,47.8,125,27
CUST-103728,27,87.2,70.3,125,28
CUST-103729,8,14.3,17.2,31,5
CUST-103730,15,72.7,98.5,76,26
CUST-103731,6,26.9,14.9,87,7
CUST-103732,27,89.5,99.5,2189,15
CUST-103733,14,33.9,11.0,5,8
CUST-103734,5,21.4,13.0,33,33
CUST-103735,18,59.7,105.0,2100,25
CUST-103736,19,69.6,86.4,99,20
CUST-103737,17,89.9,38.8,136,1
CUST-103738,11,30.9,8.8,149,30
CUST-103739,21,93.5,78.8,1,17
CUST-103740,27,62.5,26.8,857,37
CUST-103741,14,22.7,17.8,107,27
CUST-103742,5,42.3,20.2,139,27
CUST-103743,8,20.2,14.5,114,18
CUST-103744,16,72.3,27.5,78,20
CUST-103745,19,54.5,108.6,1954,45
CUST-103746,14,29.1,10.9,29,24
CUST-103747,3,24.5,20.5,39,12
CUST-103748,11,36.6,8.8,117,39
CUST-103749,4,17.9,20.8,78,33
CUST-103750,23,89.9,55.9,3074,13
CUST-103751,17,79.3,98.7,4836,24
CUST-103752,3,41.4,9.3,54,25
CUST-103753,17,85.1,64.9,63,19
CUST-103754,24,92.8,106.6,8528,5
CUST-103755,20,77.5,33.9,136,14
CUST-103756,21,51.1,54.1,47,40
CUST-103757,12,43.3,20.8,110,15
CUST-103758,14,39.6,15.7,138,26
CUST-103759,19,71.1,63.7,36,35
CUST-103760,18,92.7,96.2,55,28
CUST-103761,3,15.3,19.3,19,5
CUST-103762,20,87.7,26.7,77,33
CUST-103763,20,89.3,77.1,115,26
CUST-103764,25,68.5,73.4,131,9
CUST-103765,1,17.2,17.2,55,41
CUST-103766,23,73.4,47.6,73,31
CUST-103767,6,10.0,10.9,12,26
CUST-103768,7,27.1,15.7,69,38
CUST-103769,21,72.9,37.0,49,1
CUST-103770,14,32.4,16.7,71,16
CUST-103771,7,11.6,19.7,144,23
CUST-103772,9,31.9,20.3,127,37
CUST-103773,9,16.6,4.9,52,39
CUST-103774,24,55.4,33.4,1202,0
CUST-103775,12,25.8,8.2,12,44
CUST-103776,13,31.7,4.5,77,37
CUST-103777,29,73.7,28.9,146,16
CUST-103778,10,10.7,19.7,146,33
CUST-103779,27,90.7,42.0,1218,19
CUST-103780,18,63.6,46.8,105,3
CUST-103781,13,24.8,6.7,121,39
CUST-103782,20,73.6,64.9,1233,45
CUST-103783,13,43.6,15.8,94,33
CUST-103784,8,23.5,6.0,111,8
CUST-103785,26,72.5,60.3,2170,43
CUST-103786,26,67.8,31.7,2314,32
CUST-103787,18,87.2,86.9,65,26
CUST-103788,15,52.4,46.3,91,29
CUST-103789,9,38.4,19.9,89,40
CUST-103790,12,34.3,9.2,33,14
CUST-103791,9,27.0,13.1,62,27
CUST-103792,10,20.2,14.3,48,22
CUST-103793,11,31.2,19.0,9,10
CUST-103794,5,25.1,20.4,47,29
CUST-103795,8,40.0,12.9,144,38
CUST-103796,21,54.1,82.6,124,37
CUST-103797,1,18.8,5.9,139,14
CUST-103798,24,90.8,27.5,117,29
CUST-103799,4,41.6,11.7,65,0
CUST-103800,28,91.3,46.5,976,26
CUST-103801,6,18.0,16.5,122,41
CUST-103802,9,41.3,7.2,7,39
CUST-103803,8,29.1,21.6,123,28
CUST-103804,11,21.2,18.9,51,29
CUST-103805,5,10.7,21.8,33,8
CUST-103806,9,36.1,12.7,141,8
CUST-103807,7,14.4,7.2,124,4
CUST-103808,6,25.9,21.2,101,45
CUST-103809,15,74.1,83.1,75,13
CUST-103810,12,22.2,4.9,116,2
CUST-103811,10,17.3,16.0,66,22
CUST-103812,29,70.5,75.9,2504,44
CUST-103813,10,19.0,20.7,90,27
CUST-103814,9,15.4,7.9,57,12
CUST-103815,16,65.2,60.2,2408,12
CUST-103816,17,57.2,52.5,945,15
CUST-103817,6,24.4,17.2,12,42
CUST-103818,7,37.6,6.1,80,10
CUST-103819,14,22.3,7.4,46,26
CUST-103820,5,42.7,4.3,55,38
CUST-103821,13,41.0,10.0,61,5
CUST-103822,24,53.1,92.9,2229,45
CUST-103823,29,68.3,61.8,988,43
CUST-103824,14,19.1,20.7,52,39
CUST-103825,10,11.1,15.6,34,38
CUST-103826,24,92.2,99.8,4,24
CUST-103827,1,12.5,14.7,144,10
CUST-103828,15,58.3,80.3,112,0
CUST-103829,25,66.8,56.9,69,27
CUST-103830,1,37.2,7.9,56,35
CUST-103831,10,36.2,9.0,83,37
CUST-103832,11,42.9,7.4,35,38
CUST-103833,12,34.9,15.8,120,22
CUST-103834,8,38.1,5.4,79,32
CUST-103835,9,41.8,5.2,140,45
CUST-103836,14,31.1,9.2,134,13
CUST-103837,14,43.1,14.4,48,14
CUST-103838,7,13.6,5.1,53,31
CUST-103839,25,82.9,74.5,44,31
CUST-103840,12,12.2,20.8,131,21
CUST-103841,10,10.3,7.5,31,33
CUST-103842,8,13.6,20.4,83,20
CUST-103843,6,27.3,16.4,125,10
CUST-103844,23,87.2,47.9,574,31
CUST-103845,5,10.2,11.8,23,20
CUST-103846,29,59.7,77.0,4389,25
CUST-103847,3,39.5,21.0,131,30
CUST-103848,14,23.2,7.6,24,11
CUST-103849,4,13.3,16.8,122,34
CUST-103850,9,12.9,14.9,136,4
CUST-103851,13,14.5,7.2,90,37
CUST-103852,5,43.2,10.5,33,26
CUST-103853,20,71.7,52.6,148,15
CUST-103854,24,51.0,28.8,19,35
CUST-103855,14,36.1,20.8,1,7
CUST-103856,2,42.7,12.6,130,0
CUST-103857,2,10.4,10.7,145,42
CUST-103858,27,92.7,101.2,15,15
CUST-103859,1,16.5,17.6,110,6
CUST-103860,5,35.5,8.2,65,41
CUST-103861,11,12.0,12.4,133,31
CUST-103862,25,93.8,96.1,7688,13
CUST-103863,27,90.8,50.8,114,24
CUST-103864,10,17.2,14.6,141,44
CUST-103865,1,19.3,12.2,30,32
CUST-103866,17,89.0,89.5,22,16
CUST-103867,22,57.6,107.2,6324,39
CUST-103868,17,64.7,106.8,89,4
CUST-103869,14,36.6,18.3,49,34
CUST-103870,5,23.5,10.1,111,43
CUST-103871,6,29.9,8.9,52,30
CUST-103872,20,73.1,63.9,124,41
CUST-103873,4,23.2,17.5,125,39
CUST-103874,4,34.0,20.3,141,6
CUST-103875,1,25.9,16.0,116,31
CUST-103876,16,71.1,92.7,3708,37
CUST-103877,1,19.5,18.2,100,19
CUST-103878,14,34.1,5.3,27,34
CUST-103879,9,37.3,15.8,130,14
CUST-103880,6,23.4,16.7,20,19
CUST-103881,9,23.7,20.9,24,11
CUST-103882,2,29.8,14.5,145,28
CUST-103883,20,91.6,70.2,143,5
CUST-103884,18,82.9,72.1,3965,16
CUST-103885,5,24.5,5.8,132,21
CUST-103886,3,36.7,4.1,129,30
CUST-103887,8,33.8,5.3,35,39
CUST-103888,7,33.4,22.0,112,32
CUST-103889,19,90.4,64.4,1352,13
CUST-103890,17,60.5,97.1,38,18
CUST-103891,10,36.5,12.2,86,5
CUST-103892,9,27.8,15.2,43,6
CUST-103893,12,11.8,4.0,65,11
CUST-103894,28,77.8,104.9,127,3
CUST-103895,14,42.2,13.5,69,37
CUST-103896,12,31.7,16.4,95,25
CUST-103897,4,30.0,4.2,132,5
CUST-103898,5,13.0,16.1,74,17
CUST-103899,4,24.8,15.5,88,21
CUST-103900,4,20.7,6.9,2,23
CUST-103901,4,43.0,15.9,78,22
CUST-103902,5,16.0,15.3,39,36
CUST-103903,3,13.6,11.9,102,31
CUST-103904,27,65.7,79.2,3484,33
CUST-103905,23,85.1,62.2,3296,35
CUST-103906,28,58.4,40.8,408,21
CUST-103907,5,37.1,8.2,50,7
CUST-103908,10,21.4,21.7,106,44
CUST-103909,25,85.1,66.6,3596,39
CUST-103910,22,68.2,74.0,130,33
CUST-103911,12,21.9,10.2,25,44
CUST-103912,24,78.6,39.1,90,30
CUST-103913,4,34.5,15.6,76,32
CUST-103914,17,76.4,60.6,90,24
CUST-103915,18,63.8,80.5,2093,39
CUST-103916,7,29.0,8.9,127,36
CUST-103917,19,72.7,37.2,136,31
CUST-103918,15,69.4,26.3,139,11
CUST-103919,8,39.3,11.8,48,37
CUST-103920,6,23.5,17.2,28,22
CUST-103921,11,44.2,4.5,129,38
CUST-103922,8,26.3,16.9,30,3
CUST-103923,17,62.0,64.7,137,30
CUST-103924,6,28.5,16.2,23,25
CUST-103925,1,31.8,12.9,50,14
CUST-103926,26,54.2,96.8,3872,8
CUST-103927,25,85.6,82.4,47,42
CUST-103928,3,10.8,15.2,7,26
CUST-103929,2,44.0,20.5,128,19
CUST-103930,26,78.6,36.9,2103,36
CUST-103931,8,29.5,13.3,37,22
CUST-103932,28,94.4,98.9,44,29
CUST-103933,4,40.4,4.6,0,38
CUST-103934,18,69.1,81.0,85,7
CUST-103935,1,23.6,5.6,55,22
CUST-103936,11,33.0,20.2,70,19
CUST-103937,18,78.9,44.2,62,29
CUST-103938,15,62.9,67.0,737,1
CUST-103939,28,68.6,103.2,96,6
CUST-103940,27,78.5,27.5,31,20
CUST-103941,22,75.7,92.3,138,37
CUST-103942,3,21.7,17.9,44,18
CUST-103943,15,61.8,35.2,50,16
CUST-103944,18,94.9,43.3,144,28
CUST-103945,11,44.5,16.4,82,23
CUST-103946,19,79.2,100.6,116,36
CUST-103947,10,32.6,7.3,97,24
CUST-103948,6,29.6,21.2,68,23
CUST-103949,14,21.9,17.2,45,2
CUST-103950,10,34.9,9.5,2,36
CUST-103951,4,24.0,18.5,0,19
CUST-103952,11,28.3,8.9,34,10
CUST-103953,3,37.8,10.1,111,9
CUST-103954,13,36.2,4.7,46,2
CUST-103955,19,87.3,82.2,45,25
CUST-103956,6,12.0,7.4,107,41
CUST-103957,9,36.8,19.0,40,36
CUST-103958,23,53.7,67.3,3768,32
CUST-103959,12,35.2,17.3,19,19
CUST-103960,18,84.9,59.0,61,36
CUST-103961,11,31.9,10.2,9,38
CUST-103962,6,43.3,5.5,137,39
CUST-103963,10,39.1,13.4,72,29
CUST-103964,16,70.6,35.8,77,8
CUST-103965,2,14.6,7.4,145,18
CUST-103966,9,44.2,6.3,114,5
CUST-103967,2,36.4,15.7,64,29
CUST-103968,15,59.4,106.9,6093,30
CUST-103969,7,22.0,13.8,41,31
CUST-103970,10,25.3,8.2,15,34
CUST-103971,4,11.2,14.3,21,41
CUST-103972,20,57.8,108.2,3354,32
CUST-103973,19,87.3,44.3,147,28
CUST-103974,22,70.0,75.0,4050,22
CUST-103975,29,64.7,109.1,145,18
CUST-103976,26,68.9,52.7,41,16
CUST-103977,16,83.0,56.2,145,26
CUST-103978,4,14.7,13.2,79,19
CUST-103979,10,13.4,19.6,6,4
CUST-103980,22,56.8,37.1,1780,36
CUST-103981,6,30.8,13.9,94,3
CUST-103982,10,26.7,13.6,72,33
CUST-103983,6,26.1,16.1,9,26
CUST-103984,16,67.8,81.2,122,30
CUST-103985,20,54.3,30.2,113,41
CUST-103986,19,55.7,51.2,31,36
CUST-103987,14,22.4,16.5,118,21
CUST-103988,3,24.4,13.1,111,39
CUST-103989,11,29.3,19.8,139,21
CUST-103990,22,61.6,98.9,113,15
CUST-103991,17,84.0,107.6,3335,24
CUST-103992,19,89.7,36.0,1548,25
CUST-103993,13,29.1,20.9,116,27
CUST-103994,27,76.7,78.1,3358,6
CUST-103995,10,37.3,16.1,63,4
CUST-103996,29,54.7,102.6,5027,11
CUST-103997,9,12.6,19.5,122,28
CUST-103998,12,17.5,8.7,82,9
CUST-103999,22,90.1,29.2,115,8
CUST-104000,22,88.5,91.5,10,10
CUST-104001,2,18.1,11.3,98,28
CUST-104002,29,93.9,28.6,122,24
CUST-104003,21,91.0,32.2,128,41
CUST-104004,14,10.8,5.9,85,28
