customer_id,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,latest_csat_score,primary_issue_category
CUST-104095,2,16.4,0,5,Onboarding Help
CUST-104096,1,5.7,0,5,Technical Bug
CUST-104097,1,8.7,0,4,Onboarding Help
CUST-104098,0,0.0,0,,None
CUST-104099,1,25.3,0,2,Technical Bug
CUST-104100,2,6.2,0,5,Technical Bug
CUST-104101,2,22.0,1,1,Onboarding Help
CUST-104102,0,0.0,0,,None
CUST-104103,0,0.0,0,,None
CUST-104104,4,14.4,0,2,Feature Request
CUST-104105,1,9.7,0,,Billing Inquiry
CUST-104106,0,0.0,0,,None
CUST-104107,2,40.2,0,1,Onboarding Help
CUST-104108,0,0.0,0,,None
CUST-104109,1,36.9,1,2,Billing Inquiry
CUST-104110,0,0.0,0,,None
CUST-104111,1,23.4,0,2,Feature Request
CUST-104112,0,0.0,0,,None
CUST-104113,0,0.0,0,,None
CUST-104114,0,0.0,0,,None
CUST-104115,0,0.0,0,,None
CUST-104116,1,40.9,1,3,Feature Request
CUST-104117,2,16.6,1,1,Onboarding Help
CUST-104118,2,18.0,1,1,Feature Request
CUST-104119,3,34.2,0,3,Onboarding Help
CUST-104120,1,9.0,0,,Onboarding Help
CUST-104121,1,16.0,0,4,Onboarding Help
CUST-104122,2,59.0,0,3,Billing Inquiry
CUST-104123,0,0.0,0,,None
CUST-104124,0,0.0,0,,None
CUST-104125,0,0.0,0,,None
CUST-104126,4,24.1,1,1,Technical Bug
CUST-104127,4,68.0,0,3,Billing Inquiry
CUST-104128,2,10.1,0,4,Onboarding Help
CUST-104129,1,10.3,0,4,Onboarding Help
CUST-104130,1,17.9,0,4,Onboarding Help
CUST-104131,2,58.8,0,2,Feature Request
CUST-104132,2,23.4,1,2,Technical Bug
CUST-104133,2,15.8,0,5,Feature Request
CUST-104134,2,38.9,1,1,Onboarding Help
CUST-104135,2,20.6,1,2,Billing Inquiry
CUST-104136,0,0.0,0,,None
CUST-104137,1,16.1,0,2,Feature Request
CUST-104138,2,23.8,0,2,Billing Inquiry
CUST-104139,0,0.0,0,,None
CUST-104140,0,0.0,0,,None
CUST-104141,2,23.6,1,3,Technical Bug
CUST-104142,0,0.0,0,,None
CUST-104143,1,6.1,0,4,Onboarding Help
CUST-104144,2,68.8,0,3,Billing Inquiry
CUST-104145,3,20.7,0,2,Onboarding Help
CUST-104146,5,34.9,0,3,Feature Request
CUST-104147,3,31.1,0,2,Billing Inquiry
CUST-104148,2,50.7,1,3,Feature Request
CUST-104149,0,0.0,0,,None
CUST-104150,1,32.8,0,1,Technical Bug
CUST-104151,3,23.4,0,3,Technical Bug
CUST-104152,3,62.9,0,1,Feature Request
CUST-104153,0,0.0,0,,None
CUST-104154,1,67.3,0,2,Technical Bug
CUST-104155,4,14.2,0,5,Onboarding Help
CUST-104156,0,0.0,0,,None
CUST-104157,1,18.8,0,5,Onboarding Help
CUST-104158,3,17.7,0,5,Billing Inquiry
CUST-104159,1,12.1,0,2,Technical Bug
CUST-104160,1,5.2,0,5,Technical Bug
CUST-104161,1,6.3,0,5,Billing Inquiry
CUST-104162,3,10.5,0,4,Onboarding Help
CUST-104163,1,58.0,0,3,Feature Request
CUST-104164,1,18.3,0,4,Technical Bug
CUST-104165,2,24.2,0,2,Technical Bug
CUST-104166,2,38.2,1,2,Billing Inquiry
CUST-104167,2,63.6,1,1,Onboarding Help
CUST-104168,3,49.5,0,3,Billing Inquiry
CUST-104169,1,31.3,0,1,Technical Bug
CUST-104170,1,12.5,0,4,Feature Request
CUST-104171,1,61.8,1,1,Onboarding Help
CUST-104172,1,16.0,0,1,Technical Bug
CUST-104173,1,18.9,0,,Billing Inquiry
CUST-104174,0,0.0,0,,None
CUST-104175,1,37.8,1,1,Onboarding Help
CUST-104176,4,34.5,0,2,Feature Request
CUST-104177,3,70.9,1,1,Billing Inquiry
CUST-104178,1,5.3,0,4,Feature Request
CUST-104179,1,21.6,0,5,Feature Request
CUST-104180,1,49.5,0,3,Technical Bug
CUST-104181,1,14.5,0,,Onboarding Help
CUST-104182,1,13.6,0,4,Billing Inquiry
CUST-104183,1,15.2,0,5,Feature Request
CUST-104184,1,9.6,0,4,Feature Request
CUST-104185,0,0.0,0,,None
CUST-104186,0,0.0,0,,None
CUST-104187,2,43.5,1,1,Onboarding Help
CUST-104188,2,36.3,1,2,Onboarding Help
CUST-104189,2,18.3,0,1,Feature Request
CUST-104190,3,49.1,1,2,Billing Inquiry
CUST-104191,1,58.3,0,1,Onboarding Help
CUST-104192,0,0.0,0,,None
CUST-104193,0,0.0,0,,None
CUST-104194,1,19.9,0,4,Billing Inquiry
CUST-104195,2,6.7,0,4,Technical Bug
CUST-104196,2,55.7,0,2,Technical Bug
CUST-104197,1,52.7,1,3,Technical Bug
CUST-104198,1,17.4,0,4,Technical Bug
CUST-104199,0,0.0,0,,None
CUST-104200,1,19.1,0,4,Technical Bug
CUST-104201,0,0.0,0,,None
CUST-104202,2,56.7,1,3,Feature Request
CUST-104203,3,31.9,1,3,Technical Bug
CUST-104204,2,15.3,0,4,Technical Bug
CUST-104205,4,51.3,0,2,Billing Inquiry
CUST-104206,1,42.4,0,1,Technical Bug
CUST-104207,0,0.0,0,,None
CUST-104208,0,0.0,0,,None
CUST-104209,1,60.7,0,1,Technical Bug
CUST-104210,1,18.8,0,4,Feature Request
CUST-104211,1,54.7,1,2,Feature Request
CUST-104212,2,67.4,0,1,Technical Bug
CUST-104213,0,0.0,0,,None
CUST-104214,2,47.1,0,3,Feature Request
CUST-104215,1,29.6,0,1,Technical Bug
CUST-104216,1,20.6,0,4,Billing Inquiry
CUST-104217,3,40.3,0,1,Feature Request
CUST-104218,0,0.0,0,,None
CUST-104219,1,21.4,0,4,Onboarding Help
CUST-104220,3,22.5,0,5,Onboarding Help
CUST-104221,1,14.8,0,4,Onboarding Help
CUST-104222,4,26.6,0,1,Feature Request
CUST-104223,3,39.7,0,1,Feature Request
CUST-104224,3,2.1,0,4,Billing Inquiry
CUST-104225,1,40.9,0,3,Onboarding Help
CUST-104226,2,60.9,0,3,Feature Request
CUST-104227,4,62.4,1,1,Feature Request
CUST-104228,3,20.0,0,1,Billing Inquiry
CUST-104229,2,19.0,0,4,Feature Request
CUST-104230,0,0.0,0,,None
CUST-104231,1,22.4,1,2,Billing Inquiry
CUST-104232,0,0.0,0,,None
CUST-104233,1,5.9,0,4,Technical Bug
CUST-104234,1,26.3,1,1,Onboarding Help
CUST-104235,1,44.1,1,1,Onboarding Help
CUST-104236,7,62.6,1,1,Onboarding Help
CUST-104237,0,0.0,0,,None
CUST-104238,0,0.0,0,,None
CUST-104239,1,70.7,0,3,Technical Bug
CUST-104240,1,4.8,0,5,Billing Inquiry
CUST-104241,1,19.9,0,2,Feature Request
CUST-104242,1,15.7,0,4,Feature Request
CUST-104243,1,67.7,0,2,Feature Request
CUST-104244,0,0.0,0,,None
CUST-104245,2,57.6,0,1,Billing Inquiry
CUST-104246,0,0.0,0,,None
CUST-104247,0,0.0,0,,None
CUST-104248,2,27.3,1,1,Onboarding Help
CUST-104249,1,15.8,0,5,Technical Bug
CUST-104250,0,0.0,0,,None
CUST-104251,3,32.1,1,3,Feature Request
CUST-104252,0,0.0,0,,None
CUST-104253,0,0.0,0,,None
CUST-104254,2,23.3,1,2,Billing Inquiry
CUST-104255,0,0.0,0,,None
CUST-104256,0,0.0,0,,None
CUST-104257,2,39.5,0,3,Billing Inquiry
CUST-104258,1,2.7,0,5,Technical Bug
CUST-104259,0,0.0,0,,None
CUST-104260,1,58.9,0,2,Feature Request
CUST-104261,1,37.3,1,2,Technical Bug
CUST-104262,0,0.0,0,,None
CUST-104263,0,0.0,0,,None
CUST-104264,1,23.2,1,3,Technical Bug
CUST-104265,1,7.7,0,4,Onboarding Help
CUST-104266,0,0.0,0,,None
CUST-104267,0,0.0,0,,None
CUST-104268,1,9.1,0,,Feature Request
CUST-104269,1,5.8,0,,Feature Request
CUST-104270,0,0.0,0,,None
CUST-104271,1,12.5,1,2,Technical Bug
CUST-104272,6,31.0,0,3,Technical Bug
CUST-104273,2,44.6,0,3,Feature Request
CUST-104274,2,12.3,0,4,Billing Inquiry
CUST-104275,1,71.1,0,1,Billing Inquiry
CUST-104276,1,3.3,0,5,Onboarding Help
CUST-104277,4,35.6,0,3,Onboarding Help
CUST-104278,0,0.0,0,,None
CUST-104279,0,0.0,0,,None
CUST-104280,5,32.3,1,3,Onboarding Help
CUST-104281,0,0.0,0,,None
CUST-104282,4,65.3,1,3,Feature Request
CUST-104283,2,17.5,1,1,Onboarding Help
CUST-104284,1,71.7,1,3,Feature Request
CUST-104285,3,38.0,0,2,Technical Bug
CUST-104286,0,0.0,0,,None
CUST-104287,0,0.0,0,,None
CUST-104288,0,0.0,0,,None
CUST-104289,2,22.8,0,3,Billing Inquiry
CUST-104290,1,61.8,0,3,Feature Request
CUST-104291,0,0.0,0,,None
CUST-104292,1,49.6,1,3,Feature Request
CUST-104293,2,18.2,0,2,Feature Request
CUST-104294,2,50.6,0,1,Billing Inquiry
CUST-104295,2,36.5,0,1,Feature Request
CUST-104296,1,44.9,0,2,Feature Request
CUST-104297,0,0.0,0,,None
CUST-104298,4,26.7,0,3,Onboarding Help
CUST-104299,2,65.9,1,1,Onboarding Help
CUST-104300,4,12.4,1,2,Onboarding Help
CUST-104301,3,52.1,0,2,Feature Request
CUST-104302,1,5.4,0,5,Feature Request
CUST-104303,0,0.0,0,,None
CUST-104304,3,11.5,0,5,Feature Request
CUST-104305,2,22.7,0,1,Onboarding Help
CUST-104306,0,0.0,0,,None
CUST-104307,2,63.8,0,3,Technical Bug
CUST-104308,0,0.0,0,,None
CUST-104309,2,46.2,0,1,Feature Request
CUST-104310,0,0.0,0,,None
CUST-104311,0,0.0,0,,None
CUST-104312,1,4.6,0,4,Technical Bug
CUST-104313,0,0.0,0,,None
CUST-104314,2,47.2,0,2,Billing Inquiry
CUST-104315,0,0.0,0,,None
CUST-104316,1,4.1,0,4,Feature Request
CUST-104317,3,44.2,0,1,Technical Bug
CUST-104318,2,19.1,0,5,Billing Inquiry
CUST-104319,0,0.0,0,,None
CUST-104320,1,21.0,0,4,Technical Bug
CUST-104321,2,7.5,0,4,Technical Bug
CUST-104322,0,0.0,0,,None
CUST-104323,1,20.2,0,5,Technical Bug
CUST-104324,1,59.3,0,2,Billing Inquiry
CUST-104325,2,23.2,0,5,Billing Inquiry
CUST-104326,3,32.5,1,3,Technical Bug
CUST-104327,1,37.5,1,3,Onboarding Help
CUST-104328,1,10.9,0,,Onboarding Help
CUST-104329,0,0.0,0,,None
CUST-104330,2,42.7,0,1,Billing Inquiry
CUST-104331,0,0.0,0,,None
CUST-104332,0,0.0,0,,None
CUST-104333,4,61.0,0,1,Feature Request
CUST-104334,5,61.0,0,3,Technical Bug
CUST-104335,2,24.1,1,3,Onboarding Help
CUST-104336,1,22.4,0,4,Billing Inquiry
CUST-104337,1,12.4,0,3,Feature Request
CUST-104338,2,64.8,0,3,Billing Inquiry
CUST-104339,2,62.7,1,1,Onboarding Help
CUST-104340,1,15.1,0,,Feature Request
CUST-104341,0,0.0,0,,None
CUST-104342,1,26.1,1,3,Onboarding Help
CUST-104343,0,0.0,0,,None
CUST-104344,2,16.0,0,2,Billing Inquiry
CUST-104345,2,6.0,0,5,Technical Bug
CUST-104346,2,5.8,0,4,Billing Inquiry
CUST-104347,1,8.8,0,4,Technical Bug
CUST-104348,0,0.0,0,,None
CUST-104349,3,60.1,0,2,Billing Inquiry
CUST-104350,1,11.8,0,,Feature Request
CUST-104351,2,54.9,0,3,Feature Request
CUST-104352,2,7.0,0,5,Billing Inquiry
CUST-104353,1,12.8,0,2,Onboarding Help
CUST-104354,0,0.0,0,,None
CUST-104355,1,17.3,0,,Onboarding Help
CUST-104356,3,40.6,1,2,Feature Request
CUST-104357,1,22.4,0,1,Feature Request
CUST-104358,1,23.5,0,5,Onboarding Help
CUST-104359,4,15.7,1,3,Feature Request
CUST-104360,2,28.2,0,1,Feature Request
CUST-104361,3,15.3,1,2,Billing Inquiry
CUST-104362,4,24.7,0,3,Technical Bug
CUST-104363,1,13.0,0,,Feature Request
CUST-104364,1,20.7,0,3,Feature Request
CUST-104365,1,15.2,0,4,Onboarding Help
CUST-104366,4,70.0,1,3,Onboarding Help
CUST-104367,1,10.8,0,4,Feature Request
CUST-104368,2,13.9,0,4,Billing Inquiry
CUST-104369,3,38.9,1,1,Billing Inquiry
CUST-104370,0,0.0,0,,None
CUST-104371,6,22.1,0,1,Feature Request
CUST-104372,0,0.0,0,,None
CUST-104373,0,0.0,0,,None
CUST-104374,2,30.1,0,1,Onboarding Help
CUST-104375,2,23.3,0,1,Feature Request
CUST-104376,7,44.5,0,3,Feature Request
CUST-104377,1,68.3,0,1,Technical Bug
CUST-104378,1,20.7,0,5,Billing Inquiry
CUST-104379,1,2.0,0,4,Technical Bug
CUST-104380,2,70.2,0,3,Feature Request
CUST-104381,1,17.4,1,1,Feature Request
CUST-104382,0,0.0,0,,None
CUST-104383,1,15.4,0,,Billing Inquiry
CUST-104384,0,0.0,0,,None
CUST-104385,1,5.2,0,4,Feature Request
CUST-104386,3,34.4,1,1,Technical Bug
CUST-104387,2,15.5,1,1,Onboarding Help
CUST-104388,1,35.4,1,2,Feature Request
CUST-104389,1,17.9,0,4,Technical Bug
CUST-104390,0,0.0,0,,None
CUST-104391,1,6.1,0,5,Billing Inquiry
CUST-104392,1,12.8,0,4,Technical Bug
CUST-104393,1,7.8,0,4,Feature Request
CUST-104394,1,57.2,1,3,Feature Request
CUST-104395,1,17.2,0,5,Feature Request
CUST-104396,1,7.3,0,4,Technical Bug
CUST-104397,2,52.4,0,2,Billing Inquiry
CUST-104398,3,54.5,1,3,Billing Inquiry
CUST-104399,1,6.8,0,5,Feature Request
CUST-104400,1,20.9,1,1,Technical Bug
CUST-104401,0,0.0,0,,None
CUST-104402,1,13.4,0,4,Onboarding Help
CUST-104403,1,28.0,1,3,Onboarding Help
CUST-104404,2,54.5,0,2,Onboarding Help
CUST-104405,0,0.0,0,,None
CUST-104406,0,0.0,0,,None
CUST-104407,2,21.5,0,4,Onboarding Help
CUST-104408,0,0.0,0,,None
CUST-104409,2,10.6,0,5,Feature Request
CUST-104410,2,62.9,0,1,Feature Request
CUST-104411,1,9.1,0,5,Technical Bug
CUST-104412,0,0.0,0,,None
CUST-104413,2,25.7,0,3,Feature Request
CUST-104414,3,30.0,0,2,Feature Request
CUST-104415,1,2.1,0,4,Billing Inquiry
CUST-104416,1,15.6,0,2,Feature Request
CUST-104417,4,52.4,0,3,Onboarding Help
CUST-104418,2,45.2,1,3,Feature Request
CUST-104419,0,0.0,0,,None
CUST-104420,0,0.0,0,,None
CUST-104421,0,0.0,0,,None
CUST-104422,0,0.0,0,,None
CUST-104423,1,16.6,0,5,Technical Bug
CUST-104424,2,64.2,0,2,Technical Bug
CUST-104425,0,0.0,0,,None
CUST-104426,2,24.4,0,2,Onboarding Help
CUST-104427,3,60.3,1,1,Feature Request
CUST-104428,0,0.0,0,,None
CUST-104429,2,9.6,0,4,Feature Request
CUST-104430,1,7.0,0,4,Technical Bug
CUST-104431,2,19.9,1,3,Onboarding Help
CUST-104432,1,71.5,0,3,Feature Request
CUST-104433,1,9.1,0,,Technical Bug
CUST-104434,1,20.1,0,,Onboarding Help
CUST-104435,5,29.8,1,3,Feature Request
CUST-104436,1,16.6,1,3,Feature Request
CUST-104437,1,65.9,1,2,Onboarding Help
CUST-104438,0,0.0,0,,None
CUST-104439,3,33.8,1,2,Onboarding Help
CUST-104440,0,0.0,0,,None
CUST-104441,3,48.3,0,3,Billing Inquiry
CUST-104442,1,21.2,0,5,Feature Request
CUST-104443,1,32.8,0,2,Technical Bug
CUST-104444,3,32.2,0,2,Technical Bug
CUST-104445,1,20.3,0,1,Onboarding Help
CUST-104446,2,64.2,1,3,Feature Request
CUST-104447,0,0.0,0,,None
CUST-104448,0,0.0,0,,None
CUST-104449,2,69.7,1,2,Technical Bug
CUST-104450,2,11.4,0,4,Feature Request
CUST-104451,1,32.8,0,3,Technical Bug
CUST-104452,4,47.5,1,1,Technical Bug
CUST-104453,1,25.6,0,2,Onboarding Help
CUST-104454,0,0.0,0,,None
CUST-104455,1,18.0,0,4,Billing Inquiry
CUST-104456,1,43.5,1,1,Onboarding Help
CUST-104457,0,0.0,0,,None
CUST-104458,2,15.5,0,4,Feature Request
CUST-104459,1,26.7,0,2,Feature Request
CUST-104460,0,0.0,0,,None
CUST-104461,0,0.0,0,,None
CUST-104462,3,19.4,0,1,Onboarding Help
CUST-104463,3,23.7,0,2,Feature Request
CUST-104464,1,19.4,0,2,Billing Inquiry
CUST-104465,2,14.0,0,5,Billing Inquiry
CUST-104466,3,15.7,0,1,Technical Bug
CUST-104467,1,29.8,0,2,Onboarding Help
CUST-104468,2,14.2,0,5,Billing Inquiry
CUST-104469,1,12.5,0,5,Technical Bug
CUST-104470,0,0.0,0,,None
CUST-104471,3,46.3,1,3,Billing Inquiry
CUST-104472,0,0.0,0,,None
CUST-104473,2,34.1,0,3,Onboarding Help
CUST-104474,0,0.0,0,,None
CUST-104475,2,17.3,1,2,Feature Request
CUST-104476,0,0.0,0,,None
CUST-104477,1,6.0,0,5,Onboarding Help
CUST-104478,2,33.0,1,3,Feature Request
CUST-104479,4,20.7,0,2,Technical Bug
CUST-104480,2,22.9,1,3,Feature Request
CUST-104481,1,49.6,1,3,Onboarding Help
CUST-104482,0,0.0,0,,None
CUST-104483,4,42.3,1,1,Billing Inquiry
CUST-104484,1,63.5,0,3,Onboarding Help
CUST-104485,1,13.9,0,5,Technical Bug
CUST-104486,2,53.7,0,3,Feature Request
CUST-104487,2,22.8,0,4,Onboarding Help
CUST-104488,0,0.0,0,,None
CUST-104489,1,9.7,0,4,Onboarding Help
CUST-104490,0,0.0,0,,None
CUST-104491,0,0.0,0,,None
CUST-104492,2,30.8,0,2,Feature Request
CUST-104493,1,38.1,0,3,Technical Bug
CUST-104494,0,0.0,0,,None
CUST-104495,3,15.7,1,2,Onboarding Help
CUST-104496,2,64.8,1,1,Onboarding Help
CUST-104497,4,51.3,0,2,Technical Bug
CUST-104498,2,53.1,0,2,Technical Bug
CUST-104499,2,4.0,0,4,Onboarding Help
CUST-104500,4,67.4,1,1,Technical Bug
CUST-104501,2,21.6,0,4,Technical Bug
CUST-104502,2,39.0,0,2,Feature Request
CUST-104503,2,19.7,0,4,Technical Bug
CUST-104504,2,54.0,0,1,Technical Bug
CUST-104505,2,51.6,0,2,Onboarding Help
CUST-104506,1,46.0,0,3,Technical Bug
CUST-104507,5,19.9,1,1,Technical Bug
CUST-104508,0,0.0,0,,None
CUST-104509,1,41.6,1,2,Billing Inquiry
CUST-104510,3,46.2,1,3,Technical Bug
CUST-104511,0,0.0,0,,None
CUST-104512,1,61.6,0,1,Feature Request
CUST-104513,0,0.0,0,,None
CUST-104514,2,42.0,1,2,Technical Bug
CUST-104515,4,55.7,1,1,Billing Inquiry
CUST-104516,1,50.4,0,3,Technical Bug
CUST-104517,1,23.2,0,4,Technical Bug
CUST-104518,1,3.3,0,4,Billing Inquiry
CUST-104519,1,20.9,0,,Onboarding Help
CUST-104520,1,24.1,1,3,Technical Bug
CUST-104521,0,0.0,0,,None
CUST-104522,3,71.8,1,1,Technical Bug
CUST-104523,0,0.0,0,,None
CUST-104524,0,0.0,0,,None
CUST-104525,2,22.1,1,1,Onboarding Help
CUST-104526,0,0.0,0,,None
CUST-104527,1,65.0,0,3,Technical Bug
CUST-104528,0,0.0,0,,None
CUST-104529,2,44.4,1,3,Technical Bug
CUST-104530,0,0.0,0,,None
CUST-104531,0,0.0,0,,None
CUST-104532,2,14.8,0,5,Feature Request
CUST-104533,0,0.0,0,,None
CUST-104534,1,10.1,0,5,Feature Request
CUST-104535,0,0.0,0,,None
CUST-104536,1,13.2,0,4,Billing Inquiry
CUST-104537,1,33.6,0,2,Onboarding Help
CUST-104538,0,0.0,0,,None
CUST-104539,1,64.0,1,3,Feature Request
CUST-104540,3,24.8,0,1,Billing Inquiry
CUST-104541,3,46.4,0,1,Feature Request
CUST-104542,1,18.9,0,4,Billing Inquiry
CUST-104543,2,46.9,0,2,Feature Request
CUST-104544,1,17.4,0,4,Billing Inquiry
CUST-104545,0,0.0,0,,None
CUST-104546,4,24.9,1,2,Feature Request
CUST-104547,4,20.3,0,5,Billing Inquiry
CUST-104548,1,60.2,1,1,Onboarding Help
CUST-104549,1,35.1,0,3,Onboarding Help
CUST-104550,1,61.1,1,2,Feature Request
CUST-104551,0,0.0,0,,None
CUST-104552,1,14.8,0,1,Billing Inquiry
CUST-104553,1,33.9,0,2,Billing Inquiry
CUST-104554,3,38.3,1,3,Feature Request
CUST-104555,0,0.0,0,,None
CUST-104556,0,0.0,0,,None
CUST-104557,2,7.2,0,4,Onboarding Help
CUST-104558,2,8.0,0,4,Billing Inquiry
CUST-104559,1,7.5,0,4,Billing Inquiry
CUST-104560,2,6.9,0,,Onboarding Help
CUST-104561,2,17.4,0,4,Feature Request
CUST-104562,4,38.2,0,2,Technical Bug
CUST-104563,1,11.7,0,4,Technical Bug
CUST-104564,3,9.8,0,4,Technical Bug
CUST-104565,1,24.4,1,1,Billing Inquiry
CUST-104566,1,20.7,0,4,Billing Inquiry
CUST-104567,0,0.0,0,,None
CUST-104568,0,0.0,0,,None
CUST-104569,5,63.5,0,1,Billing Inquiry
CUST-104570,1,18.2,0,5,Onboarding Help
CUST-104571,2,21.1,0,4,Technical Bug
CUST-104572,0,0.0,0,,None
CUST-104573,2,40.2,1,3,Technical Bug
CUST-104574,1,71.1,1,3,Billing Inquiry
CUST-104575,0,0.0,0,,None
CUST-104576,1,53.2,1,1,Feature Request
CUST-104577,0,0.0,0,,None
CUST-104578,1,9.6,0,5,Billing Inquiry
CUST-104579,3,68.8,1,2,Billing Inquiry
CUST-104580,2,53.3,1,2,Feature Request
CUST-104581,1,13.0,0,3,Feature Request
CUST-104582,1,9.9,0,4,Onboarding Help
CUST-104583,4,27.7,1,2,Billing Inquiry
CUST-104584,0,0.0,0,,None
CUST-104585,0,0.0,0,,None
CUST-104586,1,40.6,0,2,Onboarding Help
CUST-104587,2,17.7,0,2,Onboarding Help
CUST-104588,0,0.0,0,,None
CUST-104589,2,26.2,0,2,Technical Bug
CUST-104590,0,0.0,0,,None
CUST-104591,3,67.9,0,3,Technical Bug
CUST-104592,1,66.0,0,1,Technical Bug
CUST-104593,0,0.0,0,,None
CUST-104594,2,68.4,0,1,Technical Bug
CUST-104595,0,0.0,0,,None
CUST-104596,1,22.6,0,4,Technical Bug
CUST-104597,1,4.9,0,4,Technical Bug
CUST-104598,3,18.1,1,1,Onboarding Help
CUST-104599,0,0.0,0,,None
CUST-104600,1,4.5,0,4,Billing Inquiry
CUST-104601,2,67.3,0,2,Onboarding Help
CUST-104602,2,48.5,0,1,Feature Request
CUST-104603,1,8.3,0,4,Billing Inquiry
CUST-104604,0,0.0,0,,None
CUST-104605,1,7.4,0,,Onboarding Help
CUST-104606,1,47.5,1,3,Feature Request
CUST-104607,0,0.0,0,,None
CUST-104608,2,24.8,1,1,Feature Request
CUST-104609,2,13.0,0,3,Onboarding Help
CUST-104610,3,31.7,0,2,Technical Bug
CUST-104611,0,0.0,0,,None
CUST-104612,3,51.5,0,3,Feature Request
CUST-104613,0,0.0,0,,None
CUST-104614,1,35.0,0,1,Feature Request
CUST-104615,1,42.4,0,3,Technical Bug
CUST-104616,1,34.2,0,2,Billing Inquiry
CUST-104617,2,25.1,1,2,Feature Request
CUST-104618,1,18.9,0,4,Onboarding Help
CUST-104619,4,63.3,0,2,Onboarding Help
CUST-104620,4,48.1,1,3,Onboarding Help
CUST-104621,2,16.2,0,1,Billing Inquiry
CUST-104622,1,17.7,0,4,Technical Bug
CUST-104623,2,18.9,0,5,Onboarding Help
CUST-104624,0,0.0,0,,None
CUST-104625,2,12.2,0,1,Billing Inquiry
CUST-104626,0,0.0,0,,None
CUST-104627,0,0.0,0,,None
CUST-104628,3,60.2,0,3,Onboarding Help
CUST-104629,1,67.0,1,2,Billing Inquiry
CUST-104630,1,7.1,0,,Billing Inquiry
CUST-104631,0,0.0,0,,None
CUST-104632,1,23.5,0,5,Billing Inquiry
CUST-104633,1,67.1,1,1,Onboarding Help
CUST-104634,4,65.4,0,3,Technical Bug
CUST-104635,3,35.1,0,2,Onboarding Help
CUST-104636,1,19.0,0,5,Technical Bug
CUST-104637,3,66.2,1,3,Onboarding Help
CUST-104638,0,0.0,0,,None
CUST-104639,0,0.0,0,,None
CUST-104640,2,10.7,0,4,Feature Request
CUST-104641,1,16.6,0,4,Onboarding Help
CUST-104642,1,69.9,1,2,Technical Bug
CUST-104643,0,0.0,0,,None
CUST-104644,3,49.9,1,2,Feature Request
CUST-104645,1,22.8,0,5,Feature Request
CUST-104646,0,0.0,0,,None
CUST-104647,2,17.9,1,2,Feature Request
CUST-104648,0,0.0,0,,None
CUST-104649,1,8.2,0,5,Billing Inquiry
CUST-104650,1,20.1,0,2,Billing Inquiry
CUST-104651,3,40.1,1,1,Billing Inquiry
CUST-104652,3,38.0,1,1,Feature Request
CUST-104653,1,13.2,1,3,Feature Request
CUST-104654,0,0.0,0,,None
CUST-104655,3,35.2,1,3,Technical Bug
CUST-104656,3,20.0,1,1,Feature Request
CUST-104657,1,2.2,0,4,Onboarding Help
CUST-104658,0,0.0,0,,None
CUST-104659,1,33.0,0,3,Onboarding Help
CUST-104660,1,66.8,0,1,Billing Inquiry
CUST-104661,1,15.5,0,4,Technical Bug
CUST-104662,6,59.7,1,3,Technical Bug
CUST-104663,0,0.0,0,,None
CUST-104664,2,22.2,0,5,Onboarding Help
CUST-104665,0,0.0,0,,None
CUST-104666,1,16.0,0,4,Onboarding Help
CUST-104667,2,7.6,0,4,Technical Bug
CUST-104668,1,31.1,1,1,Billing Inquiry
CUST-104669,1,20.0,0,5,Billing Inquiry
CUST-104670,4,23.4,1,1,Onboarding Help
CUST-104671,0,0.0,0,,None
CUST-104672,2,40.5,1,1,Feature Request
CUST-104673,0,0.0,0,,None
CUST-104674,1,67.5,1,1,Feature Request
CUST-104675,1,48.9,0,1,Onboarding Help
CUST-104676,0,0.0,0,,None
CUST-104677,0,0.0,0,,None
CUST-104678,2,57.1,1,2,Onboarding Help
CUST-104679,4,46.7,0,1,Feature Request
CUST-104680,0,0.0,0,,None
CUST-104681,0,0.0,0,,None
CUST-104682,3,24.0,1,3,Technical Bug
CUST-104683,2,18.6,1,2,Feature Request
CUST-104684,3,68.1,1,3,Feature Request
CUST-104685,1,19.8,0,4,Billing Inquiry
CUST-104686,1,14.2,0,1,Billing Inquiry
CUST-104687,0,0.0,0,,None
CUST-104688,3,41.9,0,1,Technical Bug
CUST-104689,1,62.3,1,2,Onboarding Help
CUST-104690,3,35.4,0,3,Technical Bug
CUST-104691,2,58.4,1,2,Onboarding Help
CUST-104692,0,0.0,0,,None
CUST-104693,3,67.8,1,2,Billing Inquiry
CUST-104694,1,21.3,1,3,Billing Inquiry
CUST-104695,1,20.5,0,4,Feature Request
CUST-104696,0,0.0,0,,None
CUST-104697,0,0.0,0,,None
CUST-104698,3,21.8,0,3,Technical Bug
CUST-104699,1,25.9,0,3,Technical Bug
CUST-104700,0,0.0,0,,None
CUST-104701,0,0.0,0,,None
CUST-104702,0,0.0,0,,None
CUST-104703,0,0.0,0,,None
CUST-104704,1,8.4,0,5,Technical Bug
CUST-104705,0,0.0,0,,None
CUST-104706,1,13.4,1,1,Feature Request
CUST-104707,3,66.8,0,3,Onboarding Help
CUST-104708,2,9.7,0,4,Feature Request
CUST-104709,0,0.0,0,,None
CUST-104710,2,71.3,0,2,Billing Inquiry
CUST-104711,0,0.0,0,,None
