subscription_id,customer_id,plan_name,billing_cycle,monthly_recurring_revenue,start_date,end_date,subscription_status,churn_reason
SUB-203965,CUST-103965,Professional,Monthly,149.0,2024-06-28,2024-08-20,Churned,Switched to Competitor
SUB-203966,CUST-103966,Professional,Monthly,149.0,2025-07-10,,Active,
SUB-203967,CUST-103967,Starter,Monthly,49.0,2024-11-19,2025-03-02,Churned,Difficult Onboarding / Low Adoption
SUB-203968,CUST-103968,Enterprise,Annual,424.15,2025-02-22,,Active,
SUB-203969,CUST-103969,Starter,Monthly,49.0,2025-05-09,2025-06-03,Churned,Poor Customer Support Experience
SUB-203970,CUST-103970,Starter,Monthly,49.0,2024-04-19,2024-05-21,Churned,Difficult Onboarding / Low Adoption
SUB-203971,CUST-103971,Starter,Monthly,49.0,2025-01-25,2025-02-12,Churned,Poor Customer Support Experience
SUB-203972,CUST-103972,Custom Enterprise,Annual,1019.15,2024-06-15,,Active,
SUB-203973,CUST-103973,Starter,Annual,41.65,2024-08-17,,Active,
SUB-203974,CUST-103974,Enterprise,Annual,424.15,2025-01-20,,Active,
SUB-203975,CUST-103975,Professional,Monthly,149.0,2025-09-16,2025-12-31,Churned,Business Closed / Downsized
SUB-203976,CUST-103976,Professional,Monthly,149.0,2024-02-19,,Active,
SUB-203977,CUST-103977,Professional,Annual,126.65,2025-06-28,,Active,
SUB-203978,CUST-103978,Starter,Monthly,49.0,2024-04-07,2024-05-15,Churned,Missing Core Features
SUB-203979,CUST-103979,Starter,Monthly,49.0,2024-10-21,,Active,
SUB-203980,CUST-103980,Custom Enterprise,Annual,1019.15,2025-06-13,,Active,
SUB-203981,CUST-103981,Starter,Monthly,49.0,2025-04-13,,Active,
SUB-203982,CUST-103982,Professional,Monthly,149.0,2025-05-17,,Active,
SUB-203983,CUST-103983,Starter,Monthly,49.0,2025-06-14,2025-07-10,Churned,High Price / Budget Cuts
SUB-203984,CUST-103984,Starter,Annual,41.65,2025-03-27,2025-12-31,Churned,Switched to Competitor
SUB-203985,CUST-103985,Professional,Annual,126.65,2025-11-09,,Active,
SUB-203986,CUST-103986,Professional,Annual,126.65,2025-07-07,,Active,
SUB-203987,CUST-103987,Starter,Monthly,49.0,2025-04-18,2025-06-01,Churned,Difficult Onboarding / Low Adoption
SUB-203988,CUST-103988,Professional,Monthly,149.0,2024-09-25,2025-04-24,Churned,High Price / Budget Cuts
SUB-203989,CUST-103989,Professional,Monthly,149.0,2024-07-30,,Active,
SUB-203990,CUST-103990,Starter,Annual,41.65,2025-06-19,,Active,
SUB-203991,CUST-103991,Enterprise,Monthly,499.0,2025-06-24,2025-08-31,Churned,Missing Core Features
SUB-203992,CUST-103992,Enterprise,Annual,424.15,2024-03-24,,Active,
SUB-203993,CUST-103993,Starter,Monthly,49.0,2024-03-22,2024-05-24,Churned,Business Closed / Downsized
SUB-203994,CUST-103994,Enterprise,Annual,424.15,2024-01-24,,Active,
SUB-203995,CUST-103995,Starter,Monthly,49.0,2025-08-09,2025-12-31,Churned,Business Closed / Downsized
SUB-203996,CUST-103996,Enterprise,Monthly,499.0,2024-02-18,2024-03-08,Churned,Difficult Onboarding / Low Adoption
SUB-203997,CUST-103997,Professional,Monthly,149.0,2025-08-22,,Active,
SUB-203998,CUST-103998,Professional,Monthly,149.0,2025-11-03,2025-12-31,Churned,Switched to Competitor
SUB-203999,CUST-103999,Professional,Annual,126.65,2025-04-20,,Active,
SUB-204000,CUST-104000,Professional,Annual,126.65,2024-05-09,,Active,
SUB-204001,CUST-104001,Starter,Monthly,49.0,2024-09-03,2024-10-28,Churned,Switched to Competitor
SUB-204002,CUST-104002,Professional,Annual,126.65,2024-05-08,,Active,
SUB-204003,CUST-104003,Starter,Annual,41.65,2024-11-18,,Active,
SUB-204004,CUST-104004,Starter,Monthly,49.0,2025-06-27,2025-12-31,Churned,Poor Customer Support Experience
SUB-204005,CUST-104005,Enterprise,Monthly,499.0,2024-05-05,,Active,
SUB-204006,CUST-104006,Professional,Monthly,149.0,2025-04-17,,Active,
SUB-204007,CUST-104007,Starter,Annual,41.65,2025-06-27,,Active,
SUB-204008,CUST-104008,Professional,Monthly,149.0,2024-03-21,,Active,
SUB-204009,CUST-104009,Starter,Annual,41.65,2024-09-08,2024-10-26,Churned,Missing Core Features
SUB-204010,CUST-104010,Professional,Monthly,149.0,2025-10-03,2025-11-01,Churned,Switched to Competitor
SUB-204011,CUST-104011,Professional,Monthly,149.0,2025-03-16,2025-05-11,Churned,Missing Core Features
SUB-204012,CUST-104012,Professional,Monthly,149.0,2024-03-29,,Active,
SUB-204013,CUST-104013,Enterprise,Monthly,499.0,2025-05-14,,Active,
SUB-204014,CUST-104014,Enterprise,Annual,424.15,2025-01-23,,Active,
SUB-204015,CUST-104015,Starter,Annual,41.65,2024-05-17,2024-10-25,Churned,Business Closed / Downsized
SUB-204016,CUST-104016,Professional,Monthly,149.0,2024-01-29,2025-07-14,Churned,Poor Customer Support Experience
SUB-204017,CUST-104017,Starter,Monthly,49.0,2025-01-22,2025-05-26,Churned,Business Closed / Downsized
SUB-204018,CUST-104018,Starter,Monthly,49.0,2024-03-25,2024-04-24,Churned,Missing Core Features
SUB-204019,CUST-104019,Starter,Monthly,49.0,2025-02-26,2025-05-28,Churned,Switched to Competitor
SUB-204020,CUST-104020,Starter,Annual,41.65,2024-11-27,,Active,
SUB-204021,CUST-104021,Enterprise,Annual,424.15,2024-11-02,,Active,
SUB-204022,CUST-104022,Professional,Monthly,149.0,2024-02-08,2024-06-18,Churned,Missing Core Features
SUB-204023,CUST-104023,Starter,Monthly,49.0,2024-08-07,2024-09-10,Churned,Poor Customer Support Experience
SUB-204024,CUST-104024,Starter,Monthly,49.0,2025-06-05,2025-12-26,Churned,Business Closed / Downsized
SUB-204025,CUST-104025,Starter,Monthly,49.0,2024-04-28,2024-12-07,Churned,Switched to Competitor
SUB-204026,CUST-104026,Professional,Monthly,149.0,2024-01-23,2024-10-24,Churned,Difficult Onboarding / Low Adoption
SUB-204027,CUST-104027,Professional,Annual,126.65,2024-09-23,,Active,
SUB-204028,CUST-104028,Starter,Monthly,49.0,2024-01-04,2024-02-18,Churned,Business Closed / Downsized
SUB-204029,CUST-104029,Professional,Annual,126.65,2025-09-20,2025-11-18,Churned,High Price / Budget Cuts
SUB-204030,CUST-104030,Professional,Monthly,149.0,2024-12-25,,Active,
SUB-204031,CUST-104031,Professional,Monthly,149.0,2025-07-04,,Active,
SUB-204032,CUST-104032,Enterprise,Monthly,499.0,2024-09-29,,Active,
SUB-204033,CUST-104033,Professional,Monthly,149.0,2025-07-27,,Active,
SUB-204034,CUST-104034,Starter,Annual,41.65,2024-10-04,,Active,
SUB-204035,CUST-104035,Enterprise,Annual,424.15,2024-08-01,,Active,
SUB-204036,CUST-104036,Professional,Monthly,149.0,2024-07-29,2025-02-13,Churned,High Price / Budget Cuts
SUB-204037,CUST-104037,Starter,Monthly,49.0,2024-08-15,2024-12-04,Churned,Poor Customer Support Experience
SUB-204038,CUST-104038,Professional,Monthly,149.0,2024-01-15,,Active,
SUB-204039,CUST-104039,Starter,Monthly,49.0,2025-09-29,,Active,
SUB-204040,CUST-104040,Starter,Monthly,49.0,2025-10-14,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-204041,CUST-104041,Custom Enterprise,Annual,1019.15,2024-05-16,,Active,
SUB-204042,CUST-104042,Professional,Monthly,149.0,2024-03-10,,Active,
SUB-204043,CUST-104043,Professional,Annual,126.65,2025-09-17,,Active,
SUB-204044,CUST-104044,Starter,Monthly,49.0,2024-10-01,2025-09-11,Churned,Difficult Onboarding / Low Adoption
SUB-204045,CUST-104045,Starter,Monthly,49.0,2025-08-28,,Active,
SUB-204046,CUST-104046,Professional,Monthly,149.0,2025-01-15,2025-04-22,Churned,Switched to Competitor
SUB-204047,CUST-104047,Professional,Monthly,149.0,2025-09-28,2025-12-31,Churned,Switched to Competitor
SUB-204048,CUST-104048,Custom Enterprise,Annual,1019.15,2024-05-27,,Active,
SUB-204049,CUST-104049,Enterprise,Annual,424.15,2025-07-25,,Active,
SUB-204050,CUST-104050,Starter,Monthly,49.0,2025-08-11,,Active,
SUB-204051,CUST-104051,Professional,Annual,126.65,2024-11-01,,Active,
SUB-204052,CUST-104052,Starter,Monthly,49.0,2025-10-23,,Active,
SUB-204053,CUST-104053,Starter,Monthly,49.0,2025-09-28,2025-10-15,Churned,Switched to Competitor
SUB-204054,CUST-104054,Professional,Monthly,149.0,2025-01-25,,Active,
SUB-204055,CUST-104055,Starter,Monthly,49.0,2025-10-30,2025-12-31,Churned,Poor Customer Support Experience
SUB-204056,CUST-104056,Starter,Annual,41.65,2025-08-31,,Active,
SUB-204057,CUST-104057,Professional,Monthly,149.0,2024-05-18,2024-09-20,Churned,Poor Customer Support Experience
SUB-204058,CUST-104058,Starter,Monthly,49.0,2024-02-01,,Active,
SUB-204059,CUST-104059,Custom Enterprise,Annual,1019.15,2024-04-08,,Active,
SUB-204060,CUST-104060,Professional,Monthly,149.0,2024-01-13,2024-09-14,Churned,Poor Customer Support Experience
SUB-204061,CUST-104061,Starter,Monthly,49.0,2024-02-05,2024-05-09,Churned,Missing Core Features
SUB-204062,CUST-104062,Professional,Monthly,149.0,2025-01-24,,Active,
SUB-204063,CUST-104063,Professional,Monthly,149.0,2025-02-03,,Active,
SUB-204064,CUST-104064,Starter,Monthly,49.0,2024-11-19,2025-03-18,Churned,Switched to Competitor
SUB-204065,CUST-104065,Starter,Monthly,49.0,2024-04-24,2025-01-01,Churned,Difficult Onboarding / Low Adoption
SUB-204066,CUST-104066,Starter,Annual,41.65,2024-03-11,,Active,
SUB-204067,CUST-104067,Starter,Monthly,49.0,2024-02-25,,Active,
SUB-204068,CUST-104068,Starter,Monthly,49.0,2024-05-14,2024-09-11,Churned,Switched to Competitor
SUB-204069,CUST-104069,Starter,Monthly,49.0,2024-12-16,2025-03-16,Churned,High Price / Budget Cuts
SUB-204070,CUST-104070,Starter,Monthly,49.0,2025-11-11,2025-12-31,Churned,Business Closed / Downsized
SUB-204071,CUST-104071,Starter,Monthly,49.0,2025-04-30,2025-06-04,Churned,Switched to Competitor
SUB-204072,CUST-104072,Starter,Annual,41.65,2025-03-06,,Active,
SUB-204073,CUST-104073,Starter,Monthly,49.0,2025-04-26,2025-12-31,Churned,Business Closed / Downsized
SUB-204074,CUST-104074,Starter,Monthly,49.0,2025-07-24,2025-10-03,Churned,Switched to Competitor
SUB-204075,CUST-104075,Professional,Monthly,149.0,2025-01-02,,Active,
SUB-204076,CUST-104076,Custom Enterprise,Annual,1019.15,2024-04-18,,Active,
SUB-204077,CUST-104077,Professional,Monthly,149.0,2024-04-03,2024-08-29,Churned,Business Closed / Downsized
SUB-204078,CUST-104078,Professional,Monthly,149.0,2024-10-19,2025-10-15,Churned,Business Closed / Downsized
SUB-204079,CUST-104079,Custom Enterprise,Annual,1019.15,2025-07-23,,Active,
SUB-204080,CUST-104080,Starter,Monthly,49.0,2024-05-09,2024-06-04,Churned,Poor Customer Support Experience
SUB-204081,CUST-104081,Starter,Annual,41.65,2025-06-22,,Active,
SUB-204082,CUST-104082,Starter,Monthly,49.0,2025-03-24,2025-05-20,Churned,Difficult Onboarding / Low Adoption
SUB-204083,CUST-104083,Professional,Annual,126.65,2025-08-08,,Active,
SUB-204084,CUST-104084,Starter,Monthly,49.0,2025-03-23,,Active,
SUB-204085,CUST-104085,Enterprise,Annual,424.15,2025-06-25,,Active,
SUB-204086,CUST-104086,Professional,Annual,126.65,2025-09-14,,Active,
SUB-204087,CUST-104087,Starter,Annual,41.65,2024-08-23,,Active,
SUB-204088,CUST-104088,Starter,Monthly,49.0,2024-02-10,2024-04-27,Churned,Missing Core Features
SUB-204089,CUST-104089,Professional,Annual,126.65,2024-11-22,,Active,
SUB-204090,CUST-104090,Enterprise,Annual,424.15,2024-03-08,,Active,
SUB-204091,CUST-104091,Professional,Monthly,149.0,2024-05-31,2024-06-24,Churned,High Price / Budget Cuts
SUB-204092,CUST-104092,Professional,Monthly,149.0,2024-08-11,2024-10-05,Churned,Switched to Competitor
SUB-204093,CUST-104093,Starter,Monthly,49.0,2024-10-25,2025-02-03,Churned,Poor Customer Support Experience
SUB-204094,CUST-104094,Starter,Monthly,49.0,2025-09-18,,Active,
SUB-204095,CUST-104095,Enterprise,Annual,424.15,2024-04-02,,Active,
SUB-204096,CUST-104096,Starter,Annual,41.65,2024-04-04,,Active,
SUB-204097,CUST-104097,Starter,Annual,41.65,2024-05-22,,Active,
SUB-204098,CUST-104098,Enterprise,Annual,424.15,2025-11-20,,Active,
SUB-204099,CUST-104099,Professional,Monthly,149.0,2025-09-24,2025-10-29,Churned,Missing Core Features
SUB-204100,CUST-104100,Custom Enterprise,Annual,1019.15,2025-07-10,,Active,
SUB-204101,CUST-104101,Starter,Monthly,49.0,2025-07-14,2025-09-29,Churned,Business Closed / Downsized
SUB-204102,CUST-104102,Custom Enterprise,Monthly,1199.0,2024-01-24,,Active,
SUB-204103,CUST-104103,Enterprise,Monthly,499.0,2025-12-01,,Active,
SUB-204104,CUST-104104,Starter,Monthly,49.0,2024-09-07,2024-09-29,Churned,Difficult Onboarding / Low Adoption
SUB-204105,CUST-104105,Starter,Annual,41.65,2024-11-21,,Active,
SUB-204106,CUST-104106,Enterprise,Annual,424.15,2024-12-03,,Active,
SUB-204107,CUST-104107,Professional,Monthly,149.0,2024-01-19,2024-02-20,Churned,Business Closed / Downsized
SUB-204108,CUST-104108,Professional,Monthly,149.0,2025-01-06,,Active,
SUB-204109,CUST-104109,Starter,Monthly,49.0,2025-04-02,2025-12-31,Churned,Business Closed / Downsized
SUB-204110,CUST-104110,Professional,Monthly,149.0,2025-08-18,,Active,
SUB-204111,CUST-104111,Starter,Monthly,49.0,2024-02-24,,Active,
SUB-204112,CUST-104112,Starter,Monthly,49.0,2024-01-17,2024-05-27,Churned,Missing Core Features
SUB-204113,CUST-104113,Starter,Monthly,49.0,2025-06-03,,Active,
SUB-204114,CUST-104114,Enterprise,Monthly,499.0,2024-10-22,,Active,
SUB-204115,CUST-104115,Starter,Annual,41.65,2025-06-27,,Active,
SUB-204116,CUST-104116,Starter,Monthly,49.0,2024-05-19,2024-06-12,Churned,Missing Core Features
SUB-204117,CUST-104117,Professional,Monthly,149.0,2025-02-25,2025-05-11,Churned,High Price / Budget Cuts
SUB-204118,CUST-104118,Starter,Monthly,49.0,2024-01-18,2024-02-06,Churned,Difficult Onboarding / Low Adoption
SUB-204119,CUST-104119,Professional,Monthly,149.0,2025-07-27,2025-08-27,Churned,Difficult Onboarding / Low Adoption
SUB-204120,CUST-104120,Enterprise,Monthly,499.0,2025-03-04,2025-06-07,Churned,Switched to Competitor
SUB-204121,CUST-104121,Professional,Annual,126.65,2024-12-20,,Active,
SUB-204122,CUST-104122,Professional,Monthly,149.0,2024-02-02,2024-04-21,Churned,Poor Customer Support Experience
SUB-204123,CUST-104123,Starter,Monthly,49.0,2025-02-22,2025-06-03,Churned,Missing Core Features
SUB-204124,CUST-104124,Professional,Annual,126.65,2025-04-14,2025-05-03,Churned,Missing Core Features
SUB-204125,CUST-104125,Enterprise,Monthly,499.0,2024-07-24,2024-12-11,Churned,Switched to Competitor
SUB-204126,CUST-104126,Starter,Monthly,49.0,2025-03-13,2025-09-08,Churned,Missing Core Features
SUB-204127,CUST-104127,Professional,Monthly,149.0,2025-06-29,,Active,
SUB-204128,CUST-104128,Enterprise,Annual,424.15,2024-11-28,,Active,
SUB-204129,CUST-104129,Custom Enterprise,Annual,1019.15,2024-09-21,,Active,
SUB-204130,CUST-104130,Professional,Annual,126.65,2024-06-30,,Active,
SUB-204131,CUST-104131,Starter,Monthly,49.0,2025-10-11,2025-12-31,Churned,High Price / Budget Cuts
SUB-204132,CUST-104132,Professional,Monthly,149.0,2024-12-06,,Active,
SUB-204133,CUST-104133,Enterprise,Monthly,499.0,2024-07-28,,Active,
SUB-204134,CUST-104134,Starter,Monthly,49.0,2024-12-24,2025-03-25,Churned,High Price / Budget Cuts
SUB-204135,CUST-104135,Starter,Monthly,49.0,2024-06-22,2024-11-12,Churned,Missing Core Features
SUB-204136,CUST-104136,Professional,Monthly,149.0,2025-04-14,,Active,
SUB-204137,CUST-104137,Starter,Monthly,49.0,2025-02-05,2025-03-09,Churned,Poor Customer Support Experience
SUB-204138,CUST-104138,Starter,Monthly,49.0,2025-02-13,2025-06-20,Churned,Missing Core Features
SUB-204139,CUST-104139,Starter,Monthly,49.0,2025-09-28,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-204140,CUST-104140,Professional,Monthly,149.0,2025-06-06,,Active,
SUB-204141,CUST-104141,Starter,Monthly,49.0,2024-03-23,2024-04-08,Churned,Poor Customer Support Experience
SUB-204142,CUST-104142,Professional,Annual,126.65,2024-02-07,,Active,
SUB-204143,CUST-104143,Professional,Annual,126.65,2025-08-02,2025-09-12,Churned,Missing Core Features
SUB-204144,CUST-104144,Starter,Monthly,49.0,2024-10-05,2025-03-09,Churned,Difficult Onboarding / Low Adoption
SUB-204145,CUST-104145,Starter,Monthly,49.0,2025-01-22,,Active,
SUB-204146,CUST-104146,Professional,Monthly,149.0,2025-10-14,2025-12-31,Churned,Missing Core Features
SUB-204147,CUST-104147,Starter,Monthly,49.0,2024-12-31,2025-03-13,Churned,Poor Customer Support Experience
SUB-204148,CUST-104148,Starter,Monthly,49.0,2024-10-10,2025-02-24,Churned,Poor Customer Support Experience
SUB-204149,CUST-104149,Starter,Monthly,49.0,2025-11-17,,Active,
SUB-204150,CUST-104150,Professional,Monthly,149.0,2025-06-27,2025-09-23,Churned,Missing Core Features
SUB-204151,CUST-104151,Professional,Monthly,149.0,2024-11-10,2024-12-20,Churned,Poor Customer Support Experience
SUB-204152,CUST-104152,Starter,Monthly,49.0,2025-05-29,2025-12-31,Churned,Poor Customer Support Experience
SUB-204153,CUST-104153,Starter,Annual,41.65,2025-03-05,2025-09-13,Churned,Missing Core Features
SUB-204154,CUST-104154,Starter,Monthly,49.0,2024-01-19,,Active,
SUB-204155,CUST-104155,Professional,Annual,126.65,2024-04-03,,Active,
SUB-204156,CUST-104156,Starter,Annual,41.65,2024-10-12,,Active,
SUB-204157,CUST-104157,Enterprise,Annual,424.15,2025-02-15,,Active,
SUB-204158,CUST-104158,Professional,Annual,126.65,2024-09-02,,Active,
SUB-204159,CUST-104159,Starter,Monthly,49.0,2025-01-29,,Active,
SUB-204160,CUST-104160,Enterprise,Annual,424.15,2024-07-25,,Active,
SUB-204161,CUST-104161,Starter,Annual,41.65,2024-02-20,,Active,
SUB-204162,CUST-104162,Starter,Annual,41.65,2024-10-31,,Active,
SUB-204163,CUST-104163,Professional,Monthly,149.0,2025-05-23,2025-10-17,Churned,High Price / Budget Cuts
SUB-204164,CUST-104164,Enterprise,Monthly,499.0,2025-02-28,2025-03-31,Churned,Missing Core Features
SUB-204165,CUST-104165,Professional,Monthly,149.0,2024-06-08,,Active,
SUB-204166,CUST-104166,Starter,Monthly,49.0,2024-02-22,2024-10-19,Churned,Difficult Onboarding / Low Adoption
SUB-204167,CUST-104167,Professional,Monthly,149.0,2025-10-13,2025-12-31,Churned,High Price / Budget Cuts
SUB-204168,CUST-104168,Starter,Monthly,49.0,2025-10-05,,Active,
SUB-204169,CUST-104169,Professional,Monthly,149.0,2025-06-26,2025-08-23,Churned,Missing Core Features
SUB-204170,CUST-104170,Professional,Monthly,149.0,2025-06-25,,Active,
SUB-204171,CUST-104171,Starter,Monthly,49.0,2024-05-20,2024-07-21,Churned,Missing Core Features
SUB-204172,CUST-104172,Starter,Monthly,49.0,2024-04-24,,Active,
SUB-204173,CUST-104173,Professional,Annual,126.65,2024-04-23,,Active,
SUB-204174,CUST-104174,Professional,Monthly,149.0,2024-07-26,,Active,
SUB-204175,CUST-104175,Professional,Monthly,149.0,2024-09-14,2025-04-18,Churned,Difficult Onboarding / Low Adoption
SUB-204176,CUST-104176,Professional,Monthly,149.0,2024-08-20,,Active,
SUB-204177,CUST-104177,Starter,Monthly,49.0,2024-01-08,2025-01-16,Churned,High Price / Budget Cuts
SUB-204178,CUST-104178,Professional,Annual,126.65,2025-07-16,,Active,
SUB-204179,CUST-104179,Professional,Annual,126.65,2024-01-16,,Active,
SUB-204180,CUST-104180,Professional,Monthly,149.0,2024-05-18,2025-03-25,Churned,Poor Customer Support Experience
SUB-204181,CUST-104181,Enterprise,Annual,424.15,2024-05-04,,Active,
SUB-204182,CUST-104182,Professional,Monthly,149.0,2025-01-26,,Active,
SUB-204183,CUST-104183,Enterprise,Annual,424.15,2024-01-21,,Active,
SUB-204184,CUST-104184,Enterprise,Annual,424.15,2025-09-26,,Active,
SUB-204185,CUST-104185,Enterprise,Annual,424.15,2025-01-08,,Active,
SUB-204186,CUST-104186,Professional,Annual,126.65,2024-02-26,2024-03-24,Churned,Switched to Competitor
SUB-204187,CUST-104187,Starter,Monthly,49.0,2025-02-01,2025-06-28,Churned,Missing Core Features
SUB-204188,CUST-104188,Starter,Monthly,49.0,2024-02-17,2024-05-19,Churned,Switched to Competitor
SUB-204189,CUST-104189,Professional,Monthly,149.0,2024-06-09,2025-01-21,Churned,Switched to Competitor
SUB-204190,CUST-104190,Starter,Monthly,49.0,2025-07-05,,Active,
SUB-204191,CUST-104191,Starter,Monthly,49.0,2025-05-30,2025-09-25,Churned,Poor Customer Support Experience
SUB-204192,CUST-104192,Professional,Monthly,149.0,2025-03-11,,Active,
SUB-204193,CUST-104193,Custom Enterprise,Annual,1019.15,2024-08-22,,Active,
SUB-204194,CUST-104194,Custom Enterprise,Annual,1019.15,2025-01-08,,Active,
SUB-204195,CUST-104195,Professional,Annual,126.65,2025-02-17,,Active,
SUB-204196,CUST-104196,Starter,Monthly,49.0,2024-12-03,2025-09-25,Churned,Switched to Competitor
SUB-204197,CUST-104197,Starter,Monthly,49.0,2024-05-01,2024-06-01,Churned,Missing Core Features
SUB-204198,CUST-104198,Starter,Annual,41.65,2024-06-08,,Active,
SUB-204199,CUST-104199,Starter,Annual,41.65,2024-05-05,,Active,
SUB-204200,CUST-104200,Enterprise,Annual,424.15,2024-04-23,,Active,
SUB-204201,CUST-104201,Professional,Monthly,149.0,2024-12-03,,Active,
SUB-204202,CUST-104202,Professional,Monthly,149.0,2025-05-24,,Active,
